1stFlrSF|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
1132|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
1133|logSalePrice|3|2|24.67|12.33|12.33|12.33||1|33.33|0.09|0.3|0|0.0|0|0.0|2|66.67|1|33.33|2|12.12|12.55|0.42|12.23|12.44|0.21|-0.0|-2.0
1134|logSalePrice|2|2|23.58|11.79|11.79|11.79|11.77|1|50.0|0.0|0.03|0|0.0|0|0.0|2|100.0|0|0.0|2|11.77|11.81|0.04|11.78|11.8|0.02|-0.0|-2.0
1136|logSalePrice|3|3|35.71|11.9|11.9|11.85|11.84|1|33.33|0.01|0.11|0|0.0|0|0.0|3|100.0|0|0.0|3|11.84|12.03|0.19|11.84|11.94|0.1|0.69|-1.5
1137|logSalePrice|1|1|12.08|12.08|12.08|12.08|12.08|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
1138|logSalePrice|3|1|11.88|11.88|11.88|11.88||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.88|11.88|0.0|11.88|11.88|0.0|0.0|-3.0
1140|logSalePrice|3|2|23.43|11.72|11.71|11.72||1|33.33|0.28|0.53|0|0.0|0|0.0|2|66.67|1|33.33|2|11.34|12.09|0.75|11.53|11.9|0.37|-0.0|-2.0
1141|logSalePrice|3|1|11.87|11.87|11.87|11.87||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.87|11.87|0.0|11.87|11.87|0.0|0.0|-3.0
1142|logSalePrice|6|3|36.39|12.13|12.13|12.2||3|50.0|0.09|0.3|0|0.0|0|0.0|3|50.0|3|50.0|3|11.81|12.39|0.58|12.0|12.29|0.29|-0.39|-1.5
1143|logSalePrice|4|0|0.0|||||4|100.0|||0|0.0|0|0.0|0|0.0|4|100.0|0|||||||0.0|0.0
1144|logSalePrice|8|5|59.0|11.8|11.8|11.79||3|37.5|0.0|0.06|0|0.0|0|0.0|5|62.5|3|37.5|5|11.73|11.87|0.14|11.77|11.85|0.08|0.07|-1.47
1145|logSalePrice|4|2|24.41|12.21|12.2|12.21||2|50.0|0.1|0.31|0|0.0|0|0.0|2|50.0|2|50.0|2|11.98|12.43|0.45|12.1|12.32|0.22|-0.0|-2.0
1146|logSalePrice|4|1|12.14|12.14|12.14|12.14||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|12.14|12.14|0.0|12.14|12.14|0.0|0.0|-3.0
1147|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1148|logSalePrice|4|3|35.3|11.77|11.77|11.78|11.72|1|25.0|0.0|0.04|0|0.0|0|0.0|3|75.0|1|25.0|3|11.72|11.79|0.07|11.75|11.79|0.04|-0.64|-1.5
1149|logSalePrice|3|2|24.38|12.19|12.19|12.19|12.45|1|33.33|0.14|0.37|0|0.0|0|0.0|2|66.67|1|33.33|2|11.93|12.45|0.52|12.06|12.32|0.26|0.0|-2.0
1150|logSalePrice|4|1|11.86|11.86|11.86|11.86||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|11.86|11.86|0.0|11.86|11.86|0.0|0.0|-3.0
1151|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1152|logSalePrice|10|3|35.39|11.8|11.79|11.97||7|70.0|0.18|0.42|0|0.0|0|0.0|3|30.0|7|70.0|3|11.31|12.1|0.79|11.64|12.04|0.39|-0.63|-1.5
1153|logSalePrice|2|2|24.78|12.39|12.39|12.39|12.47|1|50.0|0.01|0.11|0|0.0|0|0.0|2|100.0|0|0.0|2|12.31|12.47|0.16|12.35|12.43|0.08|0.0|-2.0
1154|logSalePrice|3|1|11.94|11.94|11.94|11.94||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.94|11.94|0.0|11.94|11.94|0.0|0.0|-3.0
1155|logSalePrice|1|1|11.9|11.9|11.9|11.9|11.9|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.9|11.9|0.0|11.9|11.9|0.0|0.0|-3.0
1156|logSalePrice|2|1|12.17|12.17|12.17|12.17|12.17|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
1157|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1158|logSalePrice|3|1|11.97|11.97|11.97|11.97||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.97|11.97|0.0|11.97|11.97|0.0|0.0|-3.0
1159|logSalePrice|1|1|11.97|11.97|11.97|11.97|11.97|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.97|11.97|0.0|11.97|11.97|0.0|0.0|-3.0
1160|logSalePrice|4|2|23.96|11.98|11.98|11.98||2|50.0|0.04|0.21|0|0.0|0|0.0|2|50.0|2|50.0|2|11.83|12.13|0.3|11.91|12.05|0.15|0.0|-2.0
1161|logSalePrice|1|1|12.15|12.15|12.15|12.15|12.15|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.15|12.15|0.0|12.15|12.15|0.0|0.0|-3.0
1162|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1163|logSalePrice|2|2|23.87|11.94|11.94|11.94|12.13|1|50.0|0.07|0.27|0|0.0|0|0.0|2|100.0|0|0.0|2|11.75|12.13|0.38|11.84|12.03|0.19|0.0|-2.0
1164|logSalePrice|6|4|48.42|12.11|12.1|12.05||2|33.33|0.15|0.39|0|0.0|0|0.0|4|66.67|2|33.33|4|11.74|12.58|0.84|11.82|12.34|0.52|0.28|-1.55
1165|logSalePrice|3|2|24.53|12.27|12.26|12.27|12.07|1|33.33|0.08|0.27|0|0.0|0|0.0|2|66.67|1|33.33|2|12.07|12.46|0.39|12.17|12.36|0.19|0.0|-2.0
1166|logSalePrice|3|3|36.31|12.1|12.1|12.15|11.65|1|33.33|0.18|0.43|0|0.0|0|0.0|3|100.0|0|0.0|3|11.65|12.5|0.85|11.9|12.33|0.42|-0.22|-1.5
1167|logSalePrice|2|2|23.94|11.97|11.97|11.97|12.06|1|50.0|0.02|0.13|0|0.0|0|0.0|2|100.0|0|0.0|2|11.88|12.06|0.18|11.92|12.02|0.09|-0.0|-2.0
1168|logSalePrice|6|2|23.93|11.96|11.96|11.96||4|66.67|0.02|0.13|0|0.0|0|0.0|2|33.33|4|66.67|2|11.87|12.06|0.18|11.92|12.01|0.09|0.0|-2.0
1169|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1170|logSalePrice|4|1|12.38|12.38|12.38|12.38||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|12.38|12.38|0.0|12.38|12.38|0.0|0.0|-3.0
1172|logSalePrice|2|1|12.08|12.08|12.08|12.08|12.08|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
1173|logSalePrice|1|1|12.04|12.04|12.04|12.04|12.04|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.04|12.04|0.0|12.04|12.04|0.0|0.0|-3.0
1174|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1175|logSalePrice|4|2|24.95|12.48|12.47|12.48||2|50.0|0.04|0.19|0|0.0|0|0.0|2|50.0|2|50.0|2|12.34|12.61|0.27|12.41|12.54|0.14|-0.0|-2.0
1176|logSalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1177|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1178|logSalePrice|3|2|23.64|11.82|11.82|11.82|11.67|1|33.33|0.04|0.2|0|0.0|0|0.0|2|66.67|1|33.33|2|11.67|11.96|0.29|11.75|11.89|0.14|0.0|-2.0
1179|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1180|logSalePrice|3|2|24.36|12.18|12.18|12.18|12.53|1|33.33|0.25|0.5|0|0.0|0|0.0|2|66.67|1|33.33|2|11.83|12.53|0.7|12.01|12.36|0.35|0.0|-2.0
1181|logSalePrice|1|1|11.83|11.83|11.83|11.83|11.83|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.83|11.83|0.0|11.83|11.83|0.0|0.0|-3.0
1182|logSalePrice|3|1|12.17|12.17|12.17|12.17||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.17|12.17|0.0|12.17|12.17|0.0|0.0|-3.0
1183|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1186|logSalePrice|1|1|12.23|12.23|12.23|12.23|12.23|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.23|12.23|0.0|12.23|12.23|0.0|0.0|-3.0
1187|logSalePrice|4|1|12.14|12.14|12.14|12.14||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|12.14|12.14|0.0|12.14|12.14|0.0|0.0|-3.0
1188|logSalePrice|5|4|48.06|12.02|12.01|11.92|12.49|1|20.0|0.11|0.33|0|0.0|0|0.0|4|80.0|1|20.0|4|11.74|12.49|0.76|11.83|12.1|0.27|0.87|-0.87
1189|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1190|logSalePrice|4|2|24.04|12.02|12.02|12.02||2|50.0|0.1|0.32|0|0.0|0|0.0|2|50.0|2|50.0|2|11.79|12.24|0.45|11.91|12.13|0.22|0.0|-2.0
1191|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1192|logSalePrice|1|1|11.85|11.85|11.85|11.85|11.85|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.85|11.85|0.0|11.85|11.85|0.0|0.0|-3.0
1193|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1194|logSalePrice|2|2|23.88|11.94|11.94|11.94|11.9|1|50.0|0.0|0.05|0|0.0|0|0.0|2|100.0|0|0.0|2|11.9|11.98|0.07|11.92|11.96|0.04|0.0|-2.0
1195|logSalePrice|3|1|12.31|12.31|12.31|12.31||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.31|12.31|0.0|12.31|12.31|0.0|0.0|-3.0
1196|logSalePrice|3|2|23.45|11.72|11.72|11.72|11.84|1|33.33|0.03|0.17|0|0.0|0|0.0|2|66.67|1|33.33|2|11.61|11.84|0.23|11.67|11.78|0.12|0.0|-2.0
1199|logSalePrice|1|1|11.94|11.94|11.94|11.94|11.94|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.94|11.94|0.0|11.94|11.94|0.0|0.0|-3.0
1200|logSalePrice|10|5|59.94|11.99|11.99|12.09||5|50.0|0.03|0.17|0|0.0|0|0.0|5|50.0|5|50.0|5|11.74|12.13|0.39|11.89|12.1|0.2|-0.69|-1.18
1202|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1203|logSalePrice|1|1|12.58|12.58|12.58|12.58|12.58|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.58|12.58|0.0|12.58|12.58|0.0|0.0|-3.0
1204|logSalePrice|4|1|12.0|12.0|12.0|12.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|12.0|12.0|0.0|12.0|12.0|0.0|0.0|-3.0
1205|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1206|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1207|logSalePrice|2|1|12.41|12.41|12.41|12.41||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.41|12.41|0.0|12.41|12.41|0.0|0.0|-3.0
1208|logSalePrice|4|3|36.43|12.14|12.14|12.18|12.18|1|25.0|0.01|0.12|0|0.0|0|0.0|3|75.0|1|25.0|3|12.01|12.24|0.22|12.1|12.21|0.11|-0.55|-1.5
1209|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1210|logSalePrice|3|1|12.5|12.5|12.5|12.5||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.5|12.5|0.0|12.5|12.5|0.0|0.0|-3.0
1211|logSalePrice|3|1|11.81|11.81|11.81|11.81||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.81|11.81|0.0|11.81|11.81|0.0|0.0|-3.0
1212|logSalePrice|5|3|36.15|12.05|12.05|12.09||2|40.0|0.01|0.11|0|0.0|0|0.0|3|60.0|2|40.0|3|11.93|12.13|0.21|12.01|12.11|0.1|-0.58|-1.5
1214|logSalePrice|4|3|36.3|12.1|12.09|11.87|11.85|1|25.0|0.17|0.41|0|0.0|0|0.0|3|75.0|1|25.0|3|11.85|12.58|0.73|11.86|12.22|0.36|0.71|-1.5
1215|logSalePrice|2|1|11.95|11.95|11.95|11.95||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.95|11.95|0.0|11.95|11.95|0.0|0.0|-3.0
1216|logSalePrice|8|3|36.16|12.05|12.05|12.01||5|62.5|0.06|0.25|0|0.0|0|0.0|3|37.5|5|62.5|3|11.83|12.33|0.5|11.92|12.17|0.25|0.33|-1.5
1217|logSalePrice|3|1|12.06|12.06|12.06|12.06||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.06|12.06|0.0|12.06|12.06|0.0|0.0|-3.0
1218|logSalePrice|5|1|12.25|12.25|12.25|12.25||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|12.25|12.25|0.0|12.25|12.25|0.0|0.0|-3.0
1220|logSalePrice|6|3|36.1|12.03|12.03|12.18||3|50.0|0.2|0.45|0|0.0|0|0.0|3|50.0|3|50.0|3|11.53|12.39|0.86|11.85|12.28|0.43|-0.53|-1.5
1221|logSalePrice|2|2|24.13|12.06|12.06|12.06|12.13|1|50.0|0.01|0.09|0|0.0|0|0.0|2|100.0|0|0.0|2|12.0|12.13|0.13|12.03|12.1|0.06|0.0|-2.0
1222|logSalePrice|3|2|24.27|12.14|12.14|12.14|12.23|1|33.33|0.02|0.13|0|0.0|0|0.0|2|66.67|1|33.33|2|12.04|12.23|0.19|12.09|12.18|0.09|0.0|-2.0
1223|logSalePrice|2|1|12.51|12.51|12.51|12.51|12.51|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.51|12.51|0.0|12.51|12.51|0.0|0.0|-3.0
1224|logSalePrice|5|3|35.48|11.83|11.83|11.94||2|40.0|0.07|0.26|0|0.0|0|0.0|3|60.0|2|40.0|3|11.53|12.01|0.48|11.74|11.98|0.24|-0.64|-1.5
1225|logSalePrice|2|1|11.77|11.77|11.77|11.77||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.77|11.77|0.0|11.77|11.77|0.0|0.0|-3.0
1226|logSalePrice|6|2|24.24|12.12|12.12|12.12||4|66.67|0.01|0.11|0|0.0|0|0.0|2|33.33|4|66.67|2|12.04|12.2|0.16|12.08|12.16|0.08|-0.0|-2.0
1228|logSalePrice|2|2|24.06|12.03|12.03|12.03|11.91|1|50.0|0.03|0.17|0|0.0|0|0.0|2|100.0|0|0.0|2|11.91|12.15|0.24|11.97|12.09|0.12|-0.0|-2.0
1229|logSalePrice|2|1|11.81|11.81|11.81|11.81|11.81|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.81|11.81|0.0|11.81|11.81|0.0|0.0|-3.0
1230|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1232|logSalePrice|4|2|24.18|12.09|12.09|12.09||2|50.0|0.02|0.13|0|0.0|0|0.0|2|50.0|2|50.0|2|12.0|12.18|0.18|12.04|12.13|0.09|0.0|-2.0
1234|logSalePrice|2|2|24.66|12.33|12.33|12.33|12.56|1|50.0|0.11|0.33|0|0.0|0|0.0|2|100.0|0|0.0|2|12.1|12.56|0.46|12.22|12.45|0.23|-0.0|-2.0
1235|logSalePrice|1|1|11.5|11.5|11.5|11.5|11.5|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.5|11.5|0.0|11.5|11.5|0.0|0.0|-3.0
1236|logSalePrice|6|5|60.18|12.04|12.03|11.92|11.81|1|16.67|0.07|0.27|0|0.0|0|0.0|5|83.33|1|16.67|5|11.81|12.37|0.56|11.81|12.28|0.47|0.38|-1.71
1238|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1239|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1240|logSalePrice|3|1|12.18|12.18|12.18|12.18||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.18|12.18|0.0|12.18|12.18|0.0|0.0|-3.0
1241|logSalePrice|1|1|12.21|12.21|12.21|12.21|12.21|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.21|12.21|0.0|12.21|12.21|0.0|0.0|-3.0
1242|logSalePrice|4|1|12.08|12.08|12.08|12.08||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|12.08|12.08|0.0|12.08|12.08|0.0|0.0|-3.0
1244|logSalePrice|1|1|11.92|11.92|11.92|11.92|11.92|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.92|11.92|0.0|11.92|11.92|0.0|0.0|-3.0
1245|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1246|logSalePrice|4|2|23.66|11.83|11.83|11.83||2|50.0|0.03|0.16|0|0.0|0|0.0|2|50.0|2|50.0|2|11.72|11.94|0.23|11.77|11.89|0.11|0.0|-2.0
1247|logSalePrice|1|1|12.19|12.19|12.19|12.19|12.19|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.19|12.19|0.0|12.19|12.19|0.0|0.0|-3.0
1248|logSalePrice|3|1|12.03|12.03|12.03|12.03||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.03|12.03|0.0|12.03|12.03|0.0|0.0|-3.0
1251|logSalePrice|3|1|11.98|11.98|11.98|11.98||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.98|11.98|0.0|11.98|11.98|0.0|0.0|-3.0
1252|logSalePrice|3|3|36.29|12.1|12.09|12.06|12.37|1|33.33|0.06|0.25|0|0.0|0|0.0|3|100.0|0|0.0|3|11.86|12.37|0.5|11.96|12.21|0.25|0.27|-1.5
1253|logSalePrice|2|2|24.04|12.02|12.02|12.02|12.08|1|50.0|0.01|0.08|0|0.0|0|0.0|2|100.0|0|0.0|2|11.96|12.08|0.11|11.99|12.05|0.06|0.0|-2.0
1254|logSalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1256|logSalePrice|4|1|11.9|11.9|11.9|11.9||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|11.9|11.9|0.0|11.9|11.9|0.0|0.0|-3.0
1258|logSalePrice|4|3|35.54|11.85|11.85|11.88|11.6|1|25.0|0.05|0.23|0|0.0|0|0.0|3|75.0|1|25.0|3|11.6|12.06|0.46|11.74|11.97|0.23|-0.29|-1.5
1260|logSalePrice|2|1|11.8|11.8|11.8|11.8|11.8|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|11.8|11.8|0.0|11.8|11.8|0.0|0.0|-3.0
1261|logSalePrice|1|1|12.0|12.0|12.0|12.0|12.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.0|12.0|0.0|12.0|12.0|0.0|0.0|-3.0
1262|logSalePrice|3|2|24.24|12.12|12.12|12.12|12.13|1|33.33|0.0|0.01|0|0.0|0|0.0|2|66.67|1|33.33|2|12.11|12.13|0.02|12.11|12.12|0.01|-0.0|-2.0
1264|logSalePrice|2|1|12.03|12.03|12.03|12.03|12.03|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.03|12.03|0.0|12.03|12.03|0.0|0.0|-3.0
1265|logSalePrice|2|1|12.1|12.1|12.1|12.1|12.1|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.1|12.1|0.0|12.1|12.1|0.0|0.0|-3.0
1266|logSalePrice|3|2|24.06|12.03|12.03|12.03|12.08|1|33.33|0.0|0.07|0|0.0|0|0.0|2|66.67|1|33.33|2|11.98|12.08|0.1|12.01|12.05|0.05|0.0|-2.0
1268|logSalePrice|2|2|23.66|11.83|11.83|11.83|11.87|1|50.0|0.0|0.06|0|0.0|0|0.0|2|100.0|0|0.0|2|11.79|11.87|0.08|11.81|11.85|0.04|0.0|-2.0
1269|logSalePrice|2|2|24.12|12.06|12.06|12.06|12.17|1|50.0|0.02|0.15|0|0.0|0|0.0|2|100.0|0|0.0|2|11.95|12.17|0.21|12.0|12.11|0.11|-0.0|-2.0
1270|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1271|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1272|logSalePrice|3|1|11.89|11.89|11.89|11.89||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.89|11.89|0.0|11.89|11.89|0.0|0.0|-3.0
1273|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1274|logSalePrice|1|1|12.22|12.22|12.22|12.22|12.22|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.22|12.22|0.0|12.22|12.22|0.0|0.0|-3.0
1276|logSalePrice|2|2|23.37|11.68|11.66|11.68|11.0|1|50.0|0.93|0.96|0|0.0|0|0.0|2|100.0|0|0.0|2|11.0|12.36|1.36|11.34|12.02|0.68|0.0|-2.0
1277|logSalePrice|3|2|24.51|12.26|12.25|12.26|12.49|1|33.33|0.11|0.33|0|0.0|0|0.0|2|66.67|1|33.33|2|12.03|12.49|0.46|12.14|12.37|0.23|-0.0|-2.0
1278|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1279|logSalePrice|1|1|12.05|12.05|12.05|12.05|12.05|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.05|12.05|0.0|12.05|12.05|0.0|0.0|-3.0
1280|logSalePrice|4|0|0.0|||||4|100.0|||0|0.0|0|0.0|0|0.0|4|100.0|0|||||||0.0|0.0
1281|logSalePrice|1|1|11.56|11.56|11.56|11.56|11.56|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.56|11.56|0.0|11.56|11.56|0.0|0.0|-3.0
1282|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1283|logSalePrice|1|1|11.85|11.85|11.85|11.85|11.85|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.85|11.85|0.0|11.85|11.85|0.0|0.0|-3.0
1284|logSalePrice|2|1|12.34|12.34|12.34|12.34||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.34|12.34|0.0|12.34|12.34|0.0|0.0|-3.0
1285|logSalePrice|3|1|11.87|11.87|11.87|11.87||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|11.87|11.87|0.0|11.87|11.87|0.0|0.0|-3.0
1286|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1287|logSalePrice|3|1|12.0|12.0|12.0|12.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.0|12.0|0.0|12.0|12.0|0.0|0.0|-3.0
1288|logSalePrice|2|1|12.41|12.41|12.41|12.41|12.41|1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|12.41|12.41|0.0|12.41|12.41|0.0|0.0|-3.0
1290|logSalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1291|logSalePrice|2|2|23.99|11.99|11.99|11.99|12.06|1|50.0|0.01|0.09|0|0.0|0|0.0|2|100.0|0|0.0|2|11.93|12.06|0.13|11.96|12.03|0.07|0.0|-2.0
1292|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1293|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1294|logSalePrice|2|2|24.27|12.14|12.14|12.14|12.17|1|50.0|0.0|0.06|0|0.0|0|0.0|2|100.0|0|0.0|2|12.1|12.17|0.08|12.12|12.16|0.04|0.0|-2.0
1295|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1296|logSalePrice|4|2|23.71|11.85|11.85|11.85||2|50.0|0.4|0.63|0|0.0|0|0.0|2|50.0|2|50.0|2|11.41|12.3|0.89|11.63|12.08|0.45|0.0|-2.0
1297|logSalePrice|1|1|11.94|11.94|11.94|11.94|11.94|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|11.94|11.94|0.0|11.94|11.94|0.0|0.0|-3.0
1298|logSalePrice|4|2|24.53|12.26|12.26|12.26||2|50.0|0.05|0.23|0|0.0|0|0.0|2|50.0|2|50.0|2|12.1|12.43|0.33|12.18|12.35|0.16|0.0|-2.0
1299|logSalePrice|3|1|12.47|12.47|12.47|12.47||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|12.47|12.47|0.0|12.47|12.47|0.0|0.0|-3.0
1301|logSalePrice|3|3|36.12|12.04|12.03|12.14|11.51|1|33.33|0.24|0.49|0|0.0|0|0.0|3|100.0|0|0.0|3|11.51|12.47|0.96|11.83|12.31|0.48|-0.37|-1.5
1302|logSalePrice|7|3|35.8|11.93|11.93|11.97||4|57.14|0.03|0.17|0|0.0|0|0.0|3|42.86|4|57.14|3|11.74|12.08|0.34|11.86|12.03|0.17|-0.39|-1.5
1304|logSalePrice|1|1|12.32|12.32|12.32|12.32|12.32|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|12.32|12.32|0.0|12.32|12.32|0.0|0.0|-3.0
1305|logSalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1306|logSalePrice|4|3|35.37|11.79|11.78|11.94|11.25|1|25.0|0.24|0.49|0|0.0|0|0.0|3|75.0|1|25.0|3|11.25|12.19|0.94|11.59|12.06|0.47|-0.51|-1.5
