PassengerId|Dataset|Survived|PclassxAge|AgexFare|male|AgexEmbarked|Age|PclassxFare|FarexEmbarked|Fare|Priv|AgexFamSize|AgexSibSp|SibSpxEmbarked|FarexFamSize|SibSpxFare|PclassxEmbarked|SibSpxFamSize|Pclass|Embarked|FamSize|SibSp
1057|test||0.1109441522664663|0.029018207433814034|0|0.1248873499976284|27.0|0.014329978979661253|0.02149496846949188|22.025|0|0.13170731707317074|0.25471698113207547|0.08333333333333333|0.03349809885931559|0.02791508238276299|0.0|0.025|1|1|2|1
1058|test||0.5116453794139744|0.10102526851875708|1|0.3857610397002324|41.0|0.09856123757927521|0.09856123757927521|50.4958|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
1059|test||0.0608564988730278|0.02516082432935698|1|0.06796945406251483|15.0|0.022365177181650653|0.03354776577247598|34.375|0|0.14634146341463414|0.2830188679245283|0.16666666666666666|0.10456273764258556|0.08713561470215463|0.0|0.1|1|1|4|2
1060|test||0.5554720761332331|0.06019448042391494|0|0.41896314566238196|44.5|0.05410739813385613|0.05410739813385612|27.7208|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
1061|test||0.08172635445362716|0.008746817475951008|0|0.09168524403547881|20.0|0.005831211650634007|0.00874681747595101|8.9625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1062|test||0.10677018115034642|0.009578802067108412|1|0.12014419200303561|26.0|0.004912206188260725|0.007368309282391087|7.55|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1063|test||0.10677018115034642|0.009166469527795798|1|0.2434662998624484|26.0|0.004700753603997846|0.014102260811993537|7.225|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
1064|test||0.1109441522664663|0.018313420355505795|1|0.1248873499976284|27.0|0.009043664373089283|0.013565496559633922|13.9|0|0.06585365853658537|0.25471698113207547|0.08333333333333333|0.010570342205323194|0.01761723700887199|0.0|0.0125|1|1|1|1
1065|test||0.10677018115034642|0.009171798132919223|1|0.2434662998624484|26.0|0.004703486222009859|0.014110458666029575|7.2292|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
1066|test||0.16311879121796474|0.06049851589563896|1|0.1841768249300384|39.5|0.02042143996477265|0.030632159947158972|31.3875|0|0.5780487804878048|0.37264150943396224|0.08333333333333333|0.14321292775665398|0.039781368821292774|0.0|0.075|1|1|6|1
1067|test||0.18607563235662408|0.042819148313232976|0|0.1035431390219608|22.5|0.050748620223090936|0.0380614651673182|39.0|0|0.10975609756097561|0.0|0.0|0.05931558935361217|0.0|0.125|0.0|2|1|2|0
1068|test||0.2319893146339427|0.050211855970731314|0|0.1296305079922212|28.0|0.04782081521022031|0.03586561140766523|36.75|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1069|test||0.4991234660656148|0.10821499145471308|1|0.3762747237110468|40.0|0.1082149914547131|0.1082149914547131|55.4417|0|0.0975609756097561|0.37735849056603776|0.16666666666666666|0.04216098859315589|0.07026831432192648|0.625|0.0125|3|2|1|1
1070|test||0.28207696802738125|0.06470449078444093|0|0.158089455959778|34.0|0.050748620223090936|0.0380614651673182|39.0|0|0.24878048780487805|0.0|0.0|0.08897338403041825|0.0|0.125|0.0|2|1|3|0
1071|test||0.48660155271725514|0.15825633694116983|0|0.36678840772186116|39.0|0.16231419173453318|0.16231419173453318|83.1583|0|0.1902439024390244|0.0|0.0|0.12647650190114068|0.0|0.625|0.0|3|2|2|0
1072|test||0.2862509391435011|0.021885342471207964|1|0.1604610349570744|34.5|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1073|test||0.4552967693463561|0.1481116999577615|1|0.3430726177488972|36.5|0.16231419173453318|0.16231419173453318|83.1583|0|0.17804878048780487|0.3443396226415094|0.16666666666666666|0.12647650190114068|0.10539708491761723|0.625|0.025|3|2|2|1
1074|test||0.5429501627848735|0.1127131734829871|0|0.2031494569084096|43.5|0.10364429745562034|0.051822148727810165|53.1|0|0.10609756097560975|0.41037735849056606|0.08333333333333333|0.04038022813688213|0.06730038022813688|0.25|0.0125|3|1|1|1
1075|test||0.11511812338258617|0.010588894796548782|1|0.395247355689418|28.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1076|test||0.4991234660656148|0.4831284260198325|0|0.3762747237110468|40.0|0.4831284260198326|0.4831284260198326|247.5208|0|0.1951219512195122|0.37735849056603776|0.16666666666666666|0.3764574904942966|0.31371457541191383|0.625|0.025|3|2|2|1
1077|test||0.2862509391435011|0.026935806118409802|1|0.1604610349570744|34.5|0.020819946758191155|0.015614960068643364|16.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1078|test||0.1652057767760247|0.020494635090094415|0|0.09168524403547881|20.0|0.02732618012012589|0.020494635090094415|21.0|0|0.04878048780487805|0.0|0.0|0.01596958174904943|0.0|0.125|0.0|2|1|1|0
1079|test||0.07337841222138741|0.007070649106082573|1|0.08219892804629321|18.0|0.005237517856357463|0.007856276784536194|8.05|0|0.08780487804878048|0.33962264150943394|0.16666666666666666|0.012243346007604563|0.02040557667934094|0.0|0.05|1|1|2|2
1080|test||0.019116787711829033|0.01696906988709603|0|0.02053787411658682|5.0|0.04525085303225608|0.06787627954838411|69.55|0|0.12195121951219512|0.37735849056603776|0.6666666666666666|0.5288973384030419|0.7051964512040557|0.0|1.0|1|1|10|8
1081|test||0.2862509391435011|0.021885342471207964|1|0.1604610349570744|34.5|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1082|test||0.27790299691126136|0.042501969436838656|1|0.1557178769624816|33.5|0.033832413482060626|0.025374310111545468|26.0|0|0.08170731707317073|0.3160377358490566|0.08333333333333333|0.01977186311787072|0.032953105196451206|0.125|0.0125|2|1|1|1
1083|test||0.492862509391435|0.0501142624703023|1|0.1841768249300384|39.5|0.050748620223090936|0.025374310111545468|26.0|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
1084|test||0.042073628850488355|0.007429305220159225|1|0.04662524308684722|10.5|0.009434038374805366|0.014151057562208049|14.5|1|0.05121951219512195|0.09905660377358491|0.08333333333333333|0.022053231939163497|0.018377693282636248|0.0|0.025|1|1|2|1
1085|test||0.2862509391435011|0.020791075347647566|1|0.4877389365839776|34.5|0.016070396403978796|0.036158391908952286|12.35|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|2|3|0|0
1086|test||0.16103180565990483|0.030924940448446035|1|0.0893136650381824|19.5|0.04229051685257578|0.031717887639431834|32.5|1|0.0951219512195122|0.0|0.0|0.049429657794676805|0.0|0.125|0.0|2|1|2|0
1087|test||0.11511812338258617|0.010731264194974636|1|0.1296305079922212|28.0|0.00511012580713078|0.007665188710696169|7.8542|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1088|test||0.30503380916604056|0.16079749114436576|1|0.22923682587867|24.5|0.2625265161540666|0.2625265161540666|134.5|1|0.11951219512195121|0.0|0.0|0.20456273764258556|0.0|0.625|0.0|3|2|2|0
1089|test||0.08172635445362716|0.007587894658356385|0|0.09168524403547881|20.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1090|test||0.2862509391435011|0.017676622765206432|1|0.1604610349570744|34.5|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1091|test||0.12972702228900573|0.012469704537629321|0|0.146231560973296|31.5|0.0052781818148695545|0.007917272722304332|8.1125|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1092|test||0.08172635445362716|0.015126992566498259|0|0.2814115638191908|20.0|0.01008466171099884|0.04538097769949478|15.5|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1093|test||0.04624759996660823|0.00808074183552294|1|0.05136840108144002|11.5|0.00936897604118602|0.014053464061779028|14.4|1|0.05609756097560976|0.0|0.0|0.021901140684410646|0.0|0.0|0.0|1|1|2|0
1094|test||0.3613824192336589|0.32197193718413863|1|0.2719252478300052|29.0|0.44409922370226024|0.4440992237022602|227.525|1|0.07073170731707316|0.27358490566037735|0.16666666666666666|0.17302281368821293|0.28837135614702153|0.625|0.0125|3|2|1|1
1095|test||0.1819016612405042|0.027911741122700014|0|0.1011715600246644|22.0|0.033832413482060626|0.025374310111545468|26.0|0|0.1073170731707317|0.20754716981132076|0.08333333333333333|0.03954372623574144|0.032953105196451206|0.125|0.025|2|1|2|1
1096|test||0.2862509391435011|0.017676622765206432|1|0.1604610349570744|34.5|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1097|test||0.492862509391435|0.04961639654737618|1|0.37153156571645396|39.5|0.05024445219987461|0.05024445219987461|25.7417|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
1098|test||0.08172635445362716|0.007563496283249129|0|0.2814115638191908|20.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1099|test||0.2862509391435011|0.017676622765206432|1|0.1604610349570744|34.5|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1100|test||0.4114700726270974|0.0446386034604313|0|0.30987051178674757|33.0|0.05410739813385613|0.05410739813385612|27.7208|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
1101|test||0.11511812338258617|0.010788102649624499|1|0.1296305079922212|28.0|0.005137191737916429|0.007705787606874642|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1102|test||0.11511812338258617|0.030776110360291774|1|0.1296305079922212|28.0|0.014655290647757991|0.021982935971636985|22.525|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1103|test||0.10259621003422655|0.008600427225307478|1|0.1154010340084428|25.0|0.0045868945201639885|0.006880341780245982|7.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1104|test||0.29877285249186075|0.1291162010675948|1|0.16757577194896361|36.0|0.09564163042044062|0.07173122281533045|73.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1105|test||0.3071207947241005|0.04694247370635911|0|0.1723189299435564|37.0|0.033832413482060626|0.025374310111545468|26.0|0|0.09024390243902439|0.3490566037735849|0.08333333333333333|0.01977186311787072|0.032953105196451206|0.125|0.0125|2|1|1|1
1106|test||0.02120377326988897|0.0020866710310480058|0|0.022909453113883222|5.5|0.005058596438904257|0.0075878946583563854|7.775|0|0.08048780487804878|0.20754716981132076|0.3333333333333333|0.03547528517110267|0.039416983523447406|0.0|0.3|1|1|6|4
1107|test||0.5116453794139744|0.08502833724878456|1|0.1912915619219276|41.0|0.08295447536466788|0.04147723768233393|42.5|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
1108|test||0.08172635445362716|0.007689587085803425|0|0.2814115638191908|20.0|0.005126391390535617|0.023068761257410274|7.8792|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1109|test||0.4552967693463561|0.2936410100185584|1|0.16994735094626|36.5|0.32179836714362564|0.16089918357181282|164.8667|0|0.17804878048780487|0.3443396226415094|0.08333333333333333|0.2507478326996198|0.20895652724968317|0.25|0.025|3|1|2|1
1110|test||0.4991234660656148|0.4128205068147589|0|0.3762747237110468|40.0|0.41282050681475896|0.41282050681475896|211.5|0|0.1951219512195122|0.37735849056603776|0.16666666666666666|0.32167300380228137|0.26806083650190116|0.625|0.025|3|2|2|1
1111|test||0.11511812338258617|0.010998787498350671|1|0.1296305079922212|28.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1112|test||0.19442357458886383|0.01589164008219715|0|0.21975050988948439|23.5|0.018033066759940028|0.027049600139910042|13.8583|0|0.05731707317073171|0.22169811320754718|0.16666666666666666|0.010538631178707224|0.017564385297845375|0.375|0.0125|2|2|1|1
1113|test||0.11511812338258617|0.010998787498350671|1|0.1296305079922212|28.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1114|test||0.31546873695634026|0.019469903335589695|0|0.1770620879381492|38.0|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1115|test||0.11511812338258617|0.010651471749023868|1|0.1296305079922212|28.0|0.005072129404297081|0.007608194106445621|7.7958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1116|test||0.5554720761332331|0.059597330193164856|0|0.41896314566238196|44.5|0.05357063388149651|0.0535706338814965|27.4458|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
1117|test||0.09842223891810667|0.01785469186608922|0|0.2244936678840772|24.0|0.009919273258938459|0.029757819776815374|15.2458|0|0.11707317073170732|0.0|0.0|0.023187528517110263|0.0|0.125|0.0|1|2|2|0
1118|test||0.11511812338258617|0.010651471749023868|1|0.1296305079922212|28.0|0.005072129404297081|0.007608194106445621|7.7958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1119|test||0.0942482678019868|0.008698020725736498|0|0.324099985770526|23.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1120|test||0.11511812338258617|0.020631265990695043|1|0.1296305079922212|28.0|0.00982441237652145|0.014736618564782174|15.1|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1121|test||0.2862509391435011|0.021885342471207964|1|0.1604610349570744|34.5|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1122|test||0.29877285249186075|0.1141843955019546|1|0.16757577194896361|36.0|0.08458103370515156|0.06343577527886367|65.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1123|test||0.4114700726270974|0.042753272700443386|0|0.1533462979651852|33.0|0.05182214872781017|0.025911074363905082|26.55|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
1124|test||0.12346606561482593|0.00950921790130252|1|0.13911682398140682|30.0|0.004226319067245565|0.006339478600868348|6.4958|0|0.07317073170731707|0.2830188679245283|0.08333333333333333|0.0049397718631178705|0.008232953105196452|0.0|0.0125|1|1|1|1
1125|test||0.11511812338258617|0.010765421920124795|1|0.395247355689418|28.0|0.005126391390535617|0.023068761257410274|7.8792|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1126|test||0.4991234660656148|0.13913573538264068|1|0.3762747237110468|40.0|0.13913573538264068|0.13913573538264068|71.2833|0|0.0975609756097561|0.37735849056603776|0.16666666666666666|0.05420783269961977|0.09034638783269962|0.625|0.0125|3|2|1|1
1127|test||0.12972702228900573|0.012072672219346466|1|0.146231560973296|31.5|0.00511012580713078|0.007665188710696169|7.8542|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1128|test||0.4991234660656148|0.14687821814567664|1|0.3762747237110468|40.0|0.14687821814567664|0.14687821814567664|75.25|0|0.0975609756097561|0.37735849056603776|0.16666666666666666|0.05722433460076046|0.09537389100126743|0.625|0.0125|3|2|1|1
1129|test||0.10677018115034642|0.009166469527795798|1|0.2434662998624484|26.0|0.004700753603997846|0.014102260811993537|7.225|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
1130|test||0.1819016612405042|0.013955870561350007|0|0.1011715600246644|22.0|0.016916206741030313|0.012687155055772734|13.0|0|0.1073170731707317|0.20754716981132076|0.08333333333333333|0.01977186311787072|0.016476552598225603|0.125|0.025|2|1|2|1
1131|test||0.5429501627848735|0.22590394515869874|0|0.4094768296731964|43.5|0.20772776566317125|0.20772776566317125|106.425|0|0.10609756097560975|0.41037735849056606|0.16666666666666666|0.08093155893536122|0.13488593155893536|0.625|0.0125|3|2|1|1
1132|test||0.5554720761332331|0.06019448042391494|0|0.41896314566238196|44.5|0.05410739813385613|0.05410739813385612|27.7208|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
1133|test||0.28207696802738125|0.04977268521880072|0|0.158089455959778|34.0|0.039037400171608415|0.029278050128706306|30.0|0|0.16585365853658537|0.0|0.0|0.045627376425855515|0.0|0.125|0.0|2|1|2|0
1134|test||0.4552967693463561|0.23955544599058573|1|0.3430726177488972|36.5|0.2625265161540666|0.2625265161540666|134.5|0|0.17804878048780487|0.3443396226415094|0.16666666666666666|0.20456273764258556|0.17046894803548795|0.625|0.025|3|2|2|1
1135|test||0.10677018115034642|0.010006993550240744|1|0.12014419200303561|26.0|0.005131791564226023|0.007697687346339034|7.8875|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1136|test||0.04624759996660823|0.013159263614098122|1|0.05136840108144002|11.5|0.015257117233736954|0.02288567585060543|23.45|1|0.08414634146341464|0.10849056603773585|0.08333333333333333|0.053498098859315585|0.029721166032953106|0.0|0.0375|1|1|3|1
1137|test||0.4991234660656148|0.10122885832000206|1|0.1865484039273348|40.0|0.10122885832000206|0.05061442916000103|51.8625|0|0.0975609756097561|0.37735849056603776|0.08333333333333333|0.03943916349809886|0.0657319391634981|0.25|0.0125|3|1|1|1
1138|test||0.31546873695634026|0.03893980667117939|0|0.1770620879381492|38.0|0.02732618012012589|0.020494635090094415|21.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1139|test||0.26120711244678185|0.04995567303210514|1|0.146231560973296|31.5|0.04229051685257578|0.031717887639431834|32.5|0|0.15365853658536585|0.2971698113207547|0.08333333333333333|0.049429657794676805|0.041191381495564006|0.125|0.025|2|1|2|1
1140|test||0.3071207947241005|0.04694247370635911|0|0.1723189299435564|37.0|0.033832413482060626|0.025374310111545468|26.0|0|0.09024390243902439|0.3490566037735849|0.08333333333333333|0.01977186311787072|0.032953105196451206|0.125|0.0125|2|1|1|1
1141|test||0.11720510894064612|0.020101562628091468|0|0.2671820898354124|28.5|0.009404239826007705|0.028212719478023115|14.4542|0|0.06951219512195123|0.2688679245283019|0.16666666666666666|0.010991787072243346|0.018319645120405577|0.125|0.0125|1|2|1|1
1142|test||0.18607563235662408|0.030467470915185|0|0.1035431390219608|22.5|0.03610959515873778|0.027082196369053336|27.75|0|0.16463414634146342|0.21226415094339623|0.08333333333333333|0.06330798479087453|0.03517110266159696|0.125|0.0375|2|1|3|1
1143|test||0.12764003673094582|0.011988141608949869|1|0.1438599819759996|31.0|0.005156189939333278|0.007734284908999916|7.925|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1144|test||0.4991234660656148|0.26697521827762305|1|0.3762747237110468|40.0|0.2669752182776231|0.26697521827762305|136.7792|0|0.0975609756097561|0.37735849056603776|0.16666666666666666|0.10401460076045628|0.1733576679340938|0.625|0.0125|3|2|1|1
1145|test||0.11511812338258617|0.012740831481008692|1|0.1296305079922212|28.0|0.006067062610004141|0.00910059391500621|9.325|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1146|test||0.11511812338258617|0.012979935557059796|1|0.1296305079922212|28.0|0.006180921693837999|0.009271382540756998|9.5|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1147|test||0.11511812338258617|0.010315632995347521|1|0.1296305079922212|28.0|0.004912206188260725|0.007368309282391087|7.55|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1148|test||0.10677018115034642|0.009832545168223869|1|0.36678840772186116|26.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1149|test||0.12972702228900573|0.012373635935644504|1|0.146231560973296|31.5|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1150|test||0.2194674012855831|0.016810480448898872|0|0.12251577100033201|26.5|0.016916206741030313|0.012687155055772734|13.0|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1151|test||0.11511812338258617|0.010623052521698938|1|0.1296305079922212|28.0|0.005058596438904257|0.0075878946583563854|7.775|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1152|test||0.1109441522664663|0.022924713250777034|1|0.1248873499976284|27.0|0.011320846049766438|0.016981269074649658|17.4|0|0.06585365853658537|0.25471698113207547|0.08333333333333333|0.013231939163498099|0.022053231939163497|0.0|0.0125|1|1|1|1
1153|test||0.11511812338258617|0.010731264194974636|1|0.1296305079922212|28.0|0.00511012580713078|0.007665188710696169|7.8542|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1154|test||0.2695550546790216|0.036475570785346606|0|0.1509747189678888|32.5|0.029928673464899785|0.022446505098674834|23.0|0|0.15853658536585366|0.0|0.0|0.0349809885931559|0.0|0.125|0.0|2|1|2|0
1155|test||0.06294348443108773|0.009214834426770912|0|0.07034103305981122|15.5|0.007926739291845945|0.011890108937768918|12.1833|0|0.07560975609756097|0.14622641509433962|0.08333333333333333|0.01852973384030418|0.01544144486692015|0.0|0.025|1|1|2|1
1156|test||0.2862509391435011|0.021443426902077803|1|0.324099985770526|34.5|0.01657462948952874|0.024861944234293106|12.7375|0|0.0|0.0|0.0|0.0|0.0|0.375|0.0|2|2|0|0
1157|test||0.11511812338258617|0.010788102649624499|1|0.1296305079922212|28.0|0.005137191737916429|0.007705787606874642|7.8958|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1158|test||0.492862509391435|0.0|1|0.1841768249300384|39.5|0.0|0.0|0.0|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
1159|test||0.11511812338258617|0.010315632995347521|1|0.1296305079922212|28.0|0.004912206188260725|0.007368309282391087|7.55|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1160|test||0.08172635445362716|0.007856276784536192|0|0.09168524403547881|20.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1161|test||0.11511812338258617|0.011835651764529524|1|0.1296305079922212|28.0|0.005636024649775965|0.008454036974663947|8.6625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1162|test||0.5116453794139744|0.15053356806522053|1|0.3857610397002324|41.0|0.14686201762460543|0.1468620176246054|75.2417|0|0.0|0.0|0.0|0.0|0.0|0.625|0.0|3|2|0|0
1163|test||0.12764003673094582|0.01172341923903615|1|0.4379357776407532|31.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1164|test||0.5429501627848735|0.29033554987691507|0|0.4094768296731964|43.5|0.2669752182776231|0.26697521827762305|136.7792|0|0.10609756097560975|0.41037735849056606|0.16666666666666666|0.10401460076045628|0.1733576679340938|0.625|0.0125|3|2|1|1
1165|test||0.09007429668586692|0.016639691823148083|0|0.30987051178674757|22.0|0.01008466171099884|0.04538097769949478|15.5|0|0.05365853658536585|0.20754716981132076|0.25|0.011787072243346007|0.01964512040557668|0.25|0.0125|1|3|1|1
1166|test||0.10677018115034642|0.009166469527795798|1|0.2434662998624484|26.0|0.004700753603997846|0.014102260811993537|7.225|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
1167|test||0.21111945905334334|0.032352245392220466|0|0.11777261300573921|25.5|0.033832413482060626|0.025374310111545468|26.0|0|0.06219512195121951|0.24056603773584906|0.08333333333333333|0.01977186311787072|0.032953105196451206|0.125|0.0125|2|1|1|1
1168|test||0.2862509391435011|0.017676622765206432|1|0.1604610349570744|34.5|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1169|test||0.26120711244678185|0.03996453842568411|1|0.146231560973296|31.5|0.033832413482060626|0.025374310111545468|26.0|0|0.07682926829268293|0.2971698113207547|0.08333333333333333|0.01977186311787072|0.032953105196451206|0.125|0.0125|2|1|1|1
1170|test||0.27790299691126136|0.03432851377590814|1|0.1557178769624816|33.5|0.02732618012012589|0.020494635090094415|21.0|0|0.08170731707317073|0.3160377358490566|0.08333333333333333|0.01596958174904943|0.026615969581749048|0.125|0.0125|2|1|1|1
1171|test||0.2862509391435011|0.017676622765206432|1|0.1604610349570744|34.5|0.013663090060062945|0.010247317545047208|10.5|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|2|1|0|0
1172|test||0.08172635445362716|0.008454036974663947|0|0.09168524403547881|20.0|0.005636024649775965|0.008454036974663947|8.6625|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1173|test||0.03789965773436848|0.0063856647249463825|1|0.04188208509225442|9.5|0.008962336456065098|0.013443504684097647|13.775|1|0.046341463414634146|0.08962264150943396|0.08333333333333333|0.020950570342205325|0.017458808618504438|0.0|0.025|1|1|2|1
1174|test||0.0942482678019868|0.008698020725736498|0|0.324099985770526|23.0|0.00504233085549942|0.02269048884974739|7.75|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1175|test||0.054595542198847984|0.010043264174675189|0|0.1248873499976284|13.5|0.009919273258938459|0.029757819776815374|15.2458|0|0.06585365853658537|0.12735849056603774|0.16666666666666666|0.023187528517110263|0.01932294043092522|0.125|0.025|1|2|2|1
1176|test||0.07546539777944736|0.018246629803649682|0|0.08457050704358961|18.5|0.013150724182810583|0.019726086274215873|20.2125|0|0.09024390243902439|0.17452830188679244|0.08333333333333333|0.03074144486692015|0.025617870722433458|0.0|0.025|1|1|2|1
1177|test||0.11511812338258617|0.009905740293545634|1|0.1296305079922212|28.0|0.004717019187402683|0.0070755287811040245|7.25|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1178|test||0.10259621003422655|0.00884441097638003|1|0.1154010340084428|25.0|0.004717019187402683|0.0070755287811040245|7.25|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1179|test||0.4991234660656148|0.16057390443488287|1|0.1865484039273348|40.0|0.16057390443488287|0.08028695221744143|82.2667|0|0.0975609756097561|0.37735849056603776|0.08333333333333333|0.06256022813688213|0.10426704689480355|0.25|0.0125|3|1|1|1
1180|test||0.10677018115034642|0.009171798132919223|1|0.2434662998624484|26.0|0.004703486222009859|0.014110458666029575|7.2292|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
1181|test||0.10677018115034642|0.01021315981989705|1|0.12014419200303561|26.0|0.005237517856357463|0.007856276784536194|8.05|0|0.0|0.0|0.0|0.0|0.0|0.0|0.0|1|1|0|0
1182|test||0.5116453794139744|0.07922640364827928|1|0.1912915619219276|41.0|0.07729405233978466|0.03864702616989233|39.6|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|3|1|0|0
1183|test||0.0942482678019868|0.007800160521789504|0|0.324099985770526|23.0|0.004521832186544642|0.020348244839450885|6.95|0|0.0|0.0|0.0|0.0|0.0|0.25|0.0|1|3|0|0
1184|test||0.10677018115034642|0.009171798132919223|1|0.2434662998624484|26.0|0.004703486222009859|0.014110458666029575|7.2292|0|0.0|0.0|0.0|0.0|0.0|0.125|0.0|1|2|0|0
