GrLivArea|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
1325|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1326|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1327|SalePrice|1|1|150750.0|150750.0|150750.0|150750.0|150750.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|150750.0|150750.0|0.0|150750.0|150750.0|0.0|0.0|-3.0
1328|SalePrice|4|3|420000.0|140000.0|137527.51|143000.0|143000.0|1|25.0|999000000.0|31606.96|0|0.0|0|0.0|3|75.0|1|25.0|3|107000.0|170000.0|63000.0|125000.0|156500.0|31500.0|-0.17|-1.5
1329|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1330|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1332|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1334|SalePrice|2|1|167900.0|167900.0|167900.0|167900.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|167900.0|167900.0|0.0|167900.0|167900.0|0.0|0.0|-3.0
1335|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1336|SalePrice|5|2|265000.0|132500.0|130215.21|132500.0||3|60.0|1200500000.0|34648.23|0|0.0|0|0.0|2|40.0|3|60.0|2|108000.0|157000.0|49000.0|120250.0|144750.0|24500.0|0.0|-2.0
1337|SalePrice|10|4|699500.0|174875.0|174404.54|180500.0||6|60.0|207729166.67|14412.81|0|0.0|0|0.0|4|40.0|6|60.0|4|153500.0|185000.0|31500.0|173375.0|182000.0|8625.0|-1.08|-0.72
1338|SalePrice|4|1|213500.0|213500.0|213500.0|213500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|213500.0|213500.0|0.0|213500.0|213500.0|0.0|0.0|-3.0
1339|SalePrice|2|2|319000.0|159500.0|158177.12|159500.0|180000.0|1|50.0|840500000.0|28991.38|0|0.0|0|0.0|2|100.0|0|0.0|2|139000.0|180000.0|41000.0|149250.0|169750.0|20500.0|0.0|-2.0
1340|SalePrice|3|2|301134.0|150567.0|147431.61|150567.0|181134.0|1|33.33|1868682978.0|43228.27|0|0.0|0|0.0|2|66.67|1|33.33|2|120000.0|181134.0|61134.0|135283.5|165850.5|30567.0|0.0|-2.0
1341|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1342|SalePrice|6|1|161500.0|161500.0|161500.0|161500.0||5|83.33|||0|0.0|0|0.0|1|16.67|5|83.33|1|161500.0|161500.0|0.0|161500.0|161500.0|0.0|0.0|-3.0
1343|SalePrice|1|1|154900.0|154900.0|154900.0|154900.0|154900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|154900.0|154900.0|0.0|154900.0|154900.0|0.0|0.0|-3.0
1344|SalePrice|11|7|944800.0|134971.43|130839.73|137500.0||4|36.36|1421322380.95|37700.43|0|0.0|0|0.0|7|63.64|4|36.36|7|97000.0|206300.0|109300.0|106500.0|145500.0|39000.0|0.85|-0.11
1346|SalePrice|2|1|112000.0|112000.0|112000.0|112000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|112000.0|112000.0|0.0|112000.0|112000.0|0.0|0.0|-3.0
1347|SalePrice|2|1|107500.0|107500.0|107500.0|107500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|107500.0|107500.0|0.0|107500.0|107500.0|0.0|0.0|-3.0
1348|SalePrice|2|2|272000.0|136000.0|134666.25|136000.0|117000.0|1|50.0|722000000.0|26870.06|0|0.0|0|0.0|2|100.0|0|0.0|2|117000.0|155000.0|38000.0|126500.0|145500.0|19000.0|0.0|-2.0
1349|SalePrice|1|1|179000.0|179000.0|179000.0|179000.0|179000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|179000.0|179000.0|0.0|179000.0|179000.0|0.0|0.0|-3.0
1350|SalePrice|4|2|333500.0|166750.0|166740.82|166750.0||2|50.0|6125000.0|2474.87|0|0.0|0|0.0|2|50.0|2|50.0|2|165000.0|168500.0|3500.0|165875.0|167625.0|1750.0|0.0|-2.0
1351|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1352|SalePrice|5|3|496900.0|165633.33|162497.35|158000.0||2|40.0|1600003333.33|40000.04|0|0.0|0|0.0|3|60.0|2|40.0|3|130000.0|208900.0|78900.0|144000.0|183450.0|39450.0|0.34|-1.5
1353|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1355|SalePrice|3|2|254500.0|127250.0|127249.75|127250.0||1|33.33|125000.0|353.55|0|0.0|0|0.0|2|66.67|1|33.33|2|127000.0|127500.0|500.0|127125.0|127375.0|250.0|0.0|-2.0
1356|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1357|SalePrice|1|1|177000.0|177000.0|177000.0|177000.0|177000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|177000.0|177000.0|0.0|177000.0|177000.0|0.0|0.0|-3.0
1358|SalePrice|8|2|431000.0|215500.0|215332.3|215500.0||6|75.0|144500000.0|12020.82|0|0.0|0|0.0|2|25.0|6|75.0|2|207000.0|224000.0|17000.0|211250.0|219750.0|8500.0|0.0|-2.0
1360|SalePrice|5|3|443000.0|147666.67|145165.29|130000.0||2|40.0|1195083333.33|34569.98|0|0.0|0|0.0|3|60.0|2|40.0|3|125500.0|187500.0|62000.0|127750.0|158750.0|31000.0|0.69|-1.5
1361|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1362|SalePrice|7|4|628700.0|157175.0|155247.6|153000.0||3|42.86|831389166.67|28833.82|0|0.0|0|0.0|4|57.14|3|42.86|4|128000.0|194700.0|66700.0|139250.0|170925.0|31675.0|0.41|-1.23
1363|SalePrice|3|3|531900.0|177300.0|170972.86|164900.0|164900.0|1|33.33|3479320000.0|58985.76|0|0.0|0|0.0|3|100.0|0|0.0|3|125500.0|241500.0|116000.0|145200.0|203200.0|58000.0|0.37|-1.5
1364|SalePrice|3|1|185850.0|185850.0|185850.0|185850.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|185850.0|185850.0|0.0|185850.0|185850.0|0.0|0.0|-3.0
1365|SalePrice|3|2|247500.0|123750.0|123743.69|123750.0||1|33.33|3125000.0|1767.77|0|0.0|0|0.0|2|66.67|1|33.33|2|122500.0|125000.0|2500.0|123125.0|124375.0|1250.0|0.0|-2.0
1367|SalePrice|3|2|246500.0|123250.0|123176.7|123250.0||1|33.33|36125000.0|6010.41|0|0.0|0|0.0|2|66.67|1|33.33|2|119000.0|127500.0|8500.0|121125.0|125375.0|4250.0|0.0|-2.0
1368|SalePrice|5|3|519669.0|173223.0|167497.43|202500.0||2|40.0|2585947527.0|50852.21|0|0.0|0|0.0|3|60.0|2|40.0|3|114504.0|202665.0|88161.0|158502.0|202582.5|44080.5|-0.71|-1.5
1369|SalePrice|2|1|103600.0|103600.0|103600.0|103600.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|103600.0|103600.0|0.0|103600.0|103600.0|0.0|0.0|-3.0
1370|SalePrice|4|2|354500.0|177250.0|175442.3|177250.0||2|50.0|1275125000.0|35708.89|0|0.0|0|0.0|2|50.0|2|50.0|2|152000.0|202500.0|50500.0|164625.0|189875.0|25250.0|0.0|-2.0
1372|SalePrice|2|1|250580.0|250580.0|250580.0|250580.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|250580.0|250580.0|0.0|250580.0|250580.0|0.0|0.0|-3.0
1373|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1374|SalePrice|7|1|105000.0|105000.0|105000.0|105000.0||6|85.71|||0|0.0|0|0.0|1|14.29|6|85.71|1|105000.0|105000.0|0.0|105000.0|105000.0|0.0|0.0|-3.0
1375|SalePrice|3|2|281000.0|140500.0|140499.11|140500.0||1|33.33|500000.0|707.11|0|0.0|0|0.0|2|66.67|1|33.33|2|140000.0|141000.0|1000.0|140250.0|140750.0|500.0|0.0|-2.0
1376|SalePrice|4|2|224500.0|112250.0|112015.62|112250.0||2|50.0|105125000.0|10253.05|0|0.0|0|0.0|2|50.0|2|50.0|2|105000.0|119500.0|14500.0|108625.0|115875.0|7250.0|0.0|-2.0
1377|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1378|SalePrice|3|1|161000.0|161000.0|161000.0|161000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|161000.0|161000.0|0.0|161000.0|161000.0|0.0|0.0|-3.0
1380|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1381|SalePrice|1|1|197500.0|197500.0|197500.0|197500.0|197500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|197500.0|197500.0|0.0|197500.0|197500.0|0.0|0.0|-3.0
1382|SalePrice|7|4|617500.0|154375.0|153299.37|156500.0||3|42.86|430229166.67|20741.97|0|0.0|0|0.0|4|57.14|3|42.86|4|128500.0|176000.0|47500.0|143125.0|167750.0|24625.0|-0.27|-1.36
1383|SalePrice|3|2|310250.0|155125.0|154810.37|155125.0||1|33.33|195031250.0|13965.36|0|0.0|0|0.0|2|66.67|1|33.33|2|145250.0|165000.0|19750.0|150187.5|160062.5|9875.0|0.0|-2.0
1384|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1385|SalePrice|1|1|166000.0|166000.0|166000.0|166000.0|166000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|166000.0|166000.0|0.0|166000.0|166000.0|0.0|0.0|-3.0
1386|SalePrice|1|1|158900.0|158900.0|158900.0|158900.0|158900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|158900.0|158900.0|0.0|158900.0|158900.0|0.0|0.0|-3.0
1387|SalePrice|2|1|93000.0|93000.0|93000.0|93000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|93000.0|93000.0|0.0|93000.0|93000.0|0.0|0.0|-3.0
1388|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1389|SalePrice|2|2|305000.0|152500.0|151492.57|152500.0|170000.0|1|50.0|612500000.0|24748.74|0|0.0|0|0.0|2|100.0|0|0.0|2|135000.0|170000.0|35000.0|143750.0|161250.0|17500.0|0.0|-2.0
1390|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1391|SalePrice|1|1|196000.0|196000.0|196000.0|196000.0|196000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|196000.0|196000.0|0.0|196000.0|196000.0|0.0|0.0|-3.0
1392|SalePrice|8|5|705250.0|141050.0|139269.12|146000.0||3|37.5|605450000.0|24605.89|0|0.0|0|0.0|5|62.5|3|37.5|5|110000.0|166000.0|56000.0|121500.0|161750.0|40250.0|-0.24|-1.6
1393|SalePrice|1|1|135500.0|135500.0|135500.0|135500.0|135500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|135500.0|135500.0|0.0|135500.0|135500.0|0.0|0.0|-3.0
1394|SalePrice|3|2|326500.0|163250.0|163194.67|163250.0|167500.0|1|33.33|36125000.0|6010.41|0|0.0|0|0.0|2|66.67|1|33.33|2|159000.0|167500.0|8500.0|161125.0|165375.0|4250.0|0.0|-2.0
1395|SalePrice|2|1|162000.0|162000.0|162000.0|162000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|162000.0|162000.0|0.0|162000.0|162000.0|0.0|0.0|-3.0
1396|SalePrice|3|1|153575.0|153575.0|153575.0|153575.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|153575.0|153575.0|0.0|153575.0|153575.0|0.0|0.0|-3.0
1398|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1400|SalePrice|3|1|149500.0|149500.0|149500.0|149500.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|149500.0|149500.0|0.0|149500.0|149500.0|0.0|0.0|-3.0
1402|SalePrice|2|1|194201.0|194201.0|194201.0|194201.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|194201.0|194201.0|0.0|194201.0|194201.0|0.0|0.0|-3.0
1403|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1404|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1405|SalePrice|3|1|171750.0|171750.0|171750.0|171750.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|171750.0|171750.0|0.0|171750.0|171750.0|0.0|0.0|-3.0
1406|SalePrice|1|1|89500.0|89500.0|89500.0|89500.0|89500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|89500.0|89500.0|0.0|89500.0|89500.0|0.0|0.0|-3.0
1408|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1409|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1411|SalePrice|2|1|82500.0|82500.0|82500.0|82500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|82500.0|82500.0|0.0|82500.0|82500.0|0.0|0.0|-3.0
1412|SalePrice|3|3|464432.0|154810.67|153811.38|156932.0|132500.0|1|33.33|454937541.33|21329.26|0|0.0|0|0.0|3|100.0|0|0.0|3|132500.0|175000.0|42500.0|144716.0|165966.0|21250.0|-0.18|-1.5
1414|SalePrice|6|4|718740.0|179685.0|179652.22|178370.0||2|33.33|15896900.0|3987.09|0|0.0|0|0.0|4|66.67|2|33.33|4|176500.0|185500.0|9000.0|177625.0|180430.0|2805.0|0.96|-0.79
1416|SalePrice|6|4|600800.0|150200.0|148065.84|154450.0||2|33.33|792686666.67|28154.69|0|0.0|0|0.0|4|66.67|2|33.33|4|112000.0|179900.0|67900.0|143425.0|161225.0|17800.0|-0.51|-0.94
1417|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1418|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1419|SalePrice|4|2|576100.0|288050.0|268639.54|288050.0||2|50.0|21611205000.0|147007.5|0|0.0|0|0.0|2|50.0|2|50.0|2|184100.0|392000.0|207900.0|236075.0|340025.0|103950.0|0.0|-2.0
1422|SalePrice|7|3|495000.0|165000.0|163983.59|175500.0||4|57.14|476710000.0|21833.69|0|0.0|0|0.0|3|42.86|4|57.14|3|139900.0|179600.0|39700.0|157700.0|177550.0|19850.0|-0.68|-1.5
1424|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1425|SalePrice|2|1|180500.0|180500.0|180500.0|180500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|180500.0|180500.0|0.0|180500.0|180500.0|0.0|0.0|-3.0
1426|SalePrice|3|2|349450.0|174725.0|174060.41|174725.0|159500.0|1|33.33|463601250.0|21531.4|0|0.0|0|0.0|2|66.67|1|33.33|2|159500.0|189950.0|30450.0|167112.5|182337.5|15225.0|0.0|-2.0
1427|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1428|SalePrice|3|2|409680.0|204840.0|203562.67|204840.0||1|33.33|1043331200.0|32300.64|0|0.0|0|0.0|2|66.67|1|33.33|2|182000.0|227680.0|45680.0|193420.0|216260.0|22840.0|0.0|-2.0
1429|SalePrice|1|1|181900.0|181900.0|181900.0|181900.0|181900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|181900.0|181900.0|0.0|181900.0|181900.0|0.0|0.0|-3.0
1430|SalePrice|8|3|537100.0|179033.33|178895.08|180000.0||5|62.5|73803333.33|8590.89|0|0.0|0|0.0|3|37.5|5|62.5|3|170000.0|187100.0|17100.0|175000.0|183550.0|8550.0|-0.2|-1.5
1431|SalePrice|2|2|357000.0|178500.0|177988.76|178500.0|165000.0|1|50.0|364500000.0|19091.88|0|0.0|0|0.0|2|100.0|0|0.0|2|165000.0|192000.0|27000.0|171750.0|185250.0|13500.0|0.0|-2.0
1432|SalePrice|6|3|514500.0|171500.0|169003.49|188500.0||3|50.0|1177750000.0|34318.36|0|0.0|0|0.0|3|50.0|3|50.0|3|132000.0|194000.0|62000.0|160250.0|191250.0|31000.0|-0.69|-1.5
1433|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1434|SalePrice|2|1|189000.0|189000.0|189000.0|189000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|189000.0|189000.0|0.0|189000.0|189000.0|0.0|0.0|-3.0
1435|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1436|SalePrice|6|1|210000.0|210000.0|210000.0|210000.0||5|83.33|||0|0.0|0|0.0|1|16.67|5|83.33|1|210000.0|210000.0|0.0|210000.0|210000.0|0.0|0.0|-3.0
1437|SalePrice|2|2|386000.0|193000.0|191373.98|193000.0|218000.0|1|50.0|1250000000.0|35355.34|0|0.0|0|0.0|2|100.0|0|0.0|2|168000.0|218000.0|50000.0|180500.0|205500.0|25000.0|0.0|-2.0
1440|SalePrice|9|4|529900.0|132475.0|126460.1|134000.0||5|55.56|1972969166.67|44418.12|0|0.0|0|0.0|4|44.44|5|55.56|4|79000.0|182900.0|103900.0|108250.0|158225.0|49975.0|-0.1|-1.31
1441|SalePrice|2|2|322500.0|161250.0|160745.14|161250.0|174000.0|1|50.0|325125000.0|18031.22|0|0.0|0|0.0|2|100.0|0|0.0|2|148500.0|174000.0|25500.0|154875.0|167625.0|12750.0|0.0|-2.0
1442|SalePrice|5|4|703300.0|175825.0|175495.33|180200.0|157900.0|1|20.0|147982500.0|12164.81|0|0.0|0|0.0|4|80.0|1|20.0|4|157900.0|185000.0|27100.0|174400.0|181625.0|7225.0|-1.03|-0.75
1444|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1445|SalePrice|3|1|158000.0|158000.0|158000.0|158000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|158000.0|158000.0|0.0|158000.0|158000.0|0.0|0.0|-3.0
1446|SalePrice|1|1|175000.0|175000.0|175000.0|175000.0|175000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|175000.0|175000.0|0.0|175000.0|175000.0|0.0|0.0|-3.0
1447|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1448|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1450|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1452|SalePrice|4|2|296900.0|148450.0|144155.12|148450.0||2|50.0|2513405000.0|50133.87|0|0.0|0|0.0|2|50.0|2|50.0|2|113000.0|183900.0|70900.0|130725.0|166175.0|35450.0|0.0|-2.0
1453|SalePrice|3|1|190000.0|190000.0|190000.0|190000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|190000.0|190000.0|0.0|190000.0|190000.0|0.0|0.0|-3.0
1455|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1456|SalePrice|20|10|1638150.0|163815.0|160363.78|168387.5||10|50.0|1063943655.56|32618.15|0|0.0|0|0.0|10|50.0|10|50.0|10|91500.0|215000.0|123500.0|150333.75|178655.0|28321.25|-0.78|0.8
1458|SalePrice|4|2|273500.0|136750.0|130996.18|136750.0||2|50.0|3081125000.0|55507.88|0|0.0|0|0.0|2|50.0|2|50.0|2|97500.0|176000.0|78500.0|117125.0|156375.0|39250.0|0.0|-2.0
1459|SalePrice|1|1|192000.0|192000.0|192000.0|192000.0|192000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|192000.0|192000.0|0.0|192000.0|192000.0|0.0|0.0|-3.0
1460|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1461|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1463|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1464|SalePrice|4|2|457922.0|228961.0|222511.46|228961.0||2|50.0|5823579042.0|76312.38|0|0.0|0|0.0|2|50.0|2|50.0|2|175000.0|282922.0|107922.0|201980.5|255941.5|53961.0|0.0|-2.0
1465|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1466|SalePrice|3|3|520900.0|173633.33|172378.15|170000.0|149900.0|1|33.33|662703333.33|25743.02|0|0.0|0|0.0|3|100.0|0|0.0|3|149900.0|201000.0|51100.0|159950.0|185500.0|25550.0|0.25|-1.5
1468|SalePrice|3|1|244600.0|244600.0|244600.0|244600.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|244600.0|244600.0|0.0|244600.0|244600.0|0.0|0.0|-3.0
1469|SalePrice|1|1|135000.0|135000.0|135000.0|135000.0|135000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|135000.0|135000.0|0.0|135000.0|135000.0|0.0|0.0|-3.0
1470|SalePrice|5|3|497000.0|165666.67|164119.27|177000.0||2|40.0|721333333.33|26857.65|0|0.0|0|0.0|3|60.0|2|40.0|3|135000.0|185000.0|50000.0|156000.0|181000.0|25000.0|-0.64|-1.5
1471|SalePrice|1|1|172500.0|172500.0|172500.0|172500.0|172500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|172500.0|172500.0|0.0|172500.0|172500.0|0.0|0.0|-3.0
1472|SalePrice|4|3|472500.0|157500.0|155361.63|160000.0||1|25.0|981250000.0|31324.91|0|0.0|0|0.0|3|75.0|1|25.0|3|125000.0|187500.0|62500.0|142500.0|173750.0|31250.0|-0.15|-1.5
1473|SalePrice|1|1|143000.0|143000.0|143000.0|143000.0|143000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|143000.0|143000.0|0.0|143000.0|143000.0|0.0|0.0|-3.0
1474|SalePrice|2|1|168500.0|168500.0|168500.0|168500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|168500.0|168500.0|0.0|168500.0|168500.0|0.0|0.0|-3.0
1475|SalePrice|2|1|127000.0|127000.0|127000.0|127000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|127000.0|127000.0|0.0|127000.0|127000.0|0.0|0.0|-3.0
1476|SalePrice|2|1|173500.0|173500.0|173500.0|173500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|173500.0|173500.0|0.0|173500.0|173500.0|0.0|0.0|-3.0
1477|SalePrice|1|1|145000.0|145000.0|145000.0|145000.0|145000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|145000.0|145000.0|0.0|145000.0|145000.0|0.0|0.0|-3.0
1478|SalePrice|5|3|536000.0|178666.67|176217.6|157500.0||2|40.0|1408583333.33|37531.1|0|0.0|0|0.0|3|60.0|2|40.0|3|156500.0|222000.0|65500.0|157000.0|189750.0|32750.0|0.71|-1.5
1479|SalePrice|8|4|731500.0|182875.0|179428.96|187500.0||4|50.0|1556729166.67|39455.41|0|0.0|0|0.0|4|50.0|4|50.0|4|130500.0|226000.0|95500.0|170625.0|199750.0|29125.0|-0.39|-0.98
1480|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1481|SalePrice|1|1|174000.0|174000.0|174000.0|174000.0|174000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|174000.0|174000.0|0.0|174000.0|174000.0|0.0|0.0|-3.0
1482|SalePrice|4|3|446900.0|148966.67|148598.47|143000.0|163900.0|1|25.0|169503333.33|13019.34|0|0.0|0|0.0|3|75.0|1|25.0|3|140000.0|163900.0|23900.0|141500.0|153450.0|11950.0|0.67|-1.5
1483|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1484|SalePrice|7|6|1134800.0|189133.33|184537.34|176950.0|178900.0|1|14.29|2146702666.67|46332.52|0|0.0|0|0.0|6|85.71|1|14.29|6|128000.0|265900.0|137900.0|174250.0|204475.0|30225.0|0.51|-0.44
1486|SalePrice|2|1|167000.0|167000.0|167000.0|167000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|167000.0|167000.0|0.0|167000.0|167000.0|0.0|0.0|-3.0
1487|SalePrice|1|1|113000.0|113000.0|113000.0|113000.0|113000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|113000.0|113000.0|0.0|113000.0|113000.0|0.0|0.0|-3.0
1488|SalePrice|5|0|0.0|||||5|100.0|||0|0.0|0|0.0|0|0.0|5|100.0|0|||||||0.0|0.0
1489|SalePrice|4|3|557850.0|185950.0|181985.83|185750.0|232600.0|1|25.0|2166932500.0|46550.32|0|0.0|0|0.0|3|75.0|1|25.0|3|139500.0|232600.0|93100.0|162625.0|209175.0|46550.0|0.01|-1.5
1490|SalePrice|2|1|184000.0|184000.0|184000.0|184000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|184000.0|184000.0|0.0|184000.0|184000.0|0.0|0.0|-3.0
1491|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1492|SalePrice|4|0|0.0|||||4|100.0|||0|0.0|0|0.0|0|0.0|4|100.0|0|||||||0.0|0.0
1493|SalePrice|1|1|208900.0|208900.0|208900.0|208900.0|208900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|208900.0|208900.0|0.0|208900.0|208900.0|0.0|0.0|-3.0
1494|SalePrice|8|6|1380000.0|230000.0|227355.64|219000.0||2|25.0|1456300000.0|38161.5|0|0.0|0|0.0|6|75.0|2|25.0|6|177500.0|279500.0|102000.0|215500.0|257750.0|42250.0|0.14|-1.16
1495|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
