1stFlrSF|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
1097|SalePrice|4|3|487000.0|162333.33|161183.93|152000.0||1|25.0|586333333.33|24214.32|0|0.0|0|0.0|3|75.0|1|25.0|3|145000.0|190000.0|45000.0|148500.0|171000.0|22500.0|0.64|-1.5
1098|SalePrice|3|3|516000.0|172000.0|169511.86|176000.0|205000.0|1|33.33|1237000000.0|35171.01|0|0.0|0|0.0|3|100.0|0|0.0|3|135000.0|205000.0|70000.0|155500.0|190500.0|35000.0|-0.21|-1.5
1099|SalePrice|1|1|144000.0|144000.0|144000.0|144000.0|144000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|144000.0|144000.0|0.0|144000.0|144000.0|0.0|0.0|-3.0
1100|SalePrice|5|1|141000.0|141000.0|141000.0|141000.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|141000.0|141000.0|0.0|141000.0|141000.0|0.0|0.0|-3.0
1101|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1102|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1103|SalePrice|2|1|110500.0|110500.0|110500.0|110500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|110500.0|110500.0|0.0|110500.0|110500.0|0.0|0.0|-3.0
1104|SalePrice|4|1|161500.0|161500.0|161500.0|161500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|161500.0|161500.0|0.0|161500.0|161500.0|0.0|0.0|-3.0
1105|SalePrice|5|1|154300.0|154300.0|154300.0|154300.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|154300.0|154300.0|0.0|154300.0|154300.0|0.0|0.0|-3.0
1107|SalePrice|2|1|200000.0|200000.0|200000.0|200000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|200000.0|200000.0|0.0|200000.0|200000.0|0.0|0.0|-3.0
1108|SalePrice|4|2|413700.0|206850.0|195543.91|206850.0||2|50.0|9099005000.0|95388.7|0|0.0|0|0.0|2|50.0|2|50.0|2|139400.0|274300.0|134900.0|173125.0|240575.0|67450.0|0.0|-2.0
1109|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1110|SalePrice|1|1|165500.0|165500.0|165500.0|165500.0|165500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|165500.0|165500.0|0.0|165500.0|165500.0|0.0|0.0|-3.0
1112|SalePrice|5|3|606000.0|202000.0|196536.19|225000.0||2|40.0|2947000000.0|54286.28|0|0.0|0|0.0|3|60.0|2|40.0|3|140000.0|241000.0|101000.0|182500.0|233000.0|50500.0|-0.64|-1.5
1113|SalePrice|3|3|548000.0|182666.67|176563.06|148000.0|253000.0|1|33.33|3710333333.33|60912.51|0|0.0|0|0.0|3|100.0|0|0.0|3|147000.0|253000.0|106000.0|147500.0|200500.0|53000.0|0.71|-1.5
1114|SalePrice|7|2|314000.0|157000.0|156987.26|157000.0||5|71.43|8000000.0|2828.43|0|0.0|0|0.0|2|28.57|5|71.43|2|155000.0|159000.0|4000.0|156000.0|158000.0|2000.0|0.0|-2.0
1116|SalePrice|3|1|160000.0|160000.0|160000.0|160000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|160000.0|160000.0|0.0|160000.0|160000.0|0.0|0.0|-3.0
1117|SalePrice|5|1|107000.0|107000.0|107000.0|107000.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|107000.0|107000.0|0.0|107000.0|107000.0|0.0|0.0|-3.0
1118|SalePrice|3|2|366000.0|183000.0|182606.13|183000.0||1|33.33|288000000.0|16970.56|0|0.0|0|0.0|2|66.67|1|33.33|2|171000.0|195000.0|24000.0|177000.0|189000.0|12000.0|0.0|-2.0
1119|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1120|SalePrice|6|5|834385.0|166877.0|159243.55|142953.0|147000.0|1|16.67|4119714297.0|64185.0|0|0.0|0|0.0|5|83.33|1|16.67|5|129000.0|281000.0|152000.0|134432.0|147000.0|12568.0|1.45|0.19
1121|SalePrice|2|2|279000.0|139500.0|139499.1|139500.0|139000.0|1|50.0|500000.0|707.11|0|0.0|0|0.0|2|100.0|0|0.0|2|139000.0|140000.0|1000.0|139250.0|139750.0|500.0|0.0|-2.0
1122|SalePrice|3|2|372000.0|186000.0|181865.33|186000.0||1|33.33|3042000000.0|55154.33|0|0.0|0|0.0|2|66.67|1|33.33|2|147000.0|225000.0|78000.0|166500.0|205500.0|39000.0|0.0|-2.0
1124|SalePrice|2|1|93000.0|93000.0|93000.0|93000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|93000.0|93000.0|0.0|93000.0|93000.0|0.0|0.0|-3.0
1125|SalePrice|3|2|280000.0|140000.0|139194.11|140000.0||1|33.33|450000000.0|21213.2|0|0.0|0|0.0|2|66.67|1|33.33|2|125000.0|155000.0|30000.0|132500.0|147500.0|15000.0|0.0|-2.0
1126|SalePrice|4|3|443000.0|147666.67|144608.54|160000.0|175000.0|1|25.0|1236333333.33|35161.53|0|0.0|0|0.0|3|75.0|1|25.0|3|108000.0|175000.0|67000.0|134000.0|167500.0|33500.0|-0.57|-1.5
1127|SalePrice|3|2|434790.0|217395.0|210986.61|217395.0||1|33.33|5490472050.0|74097.72|0|0.0|0|0.0|2|66.67|1|33.33|2|165000.0|269790.0|104790.0|191197.5|243592.5|52395.0|0.0|-2.0
1128|SalePrice|7|4|672900.0|168225.0|163012.45|158950.0||3|42.86|2485269166.67|49852.47|0|0.0|0|0.0|4|57.14|3|42.86|4|118000.0|237000.0|119000.0|145750.0|181425.0|35675.0|0.61|-0.93
1129|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1130|SalePrice|2|2|455000.0|227500.0|200499.38|227500.0|120000.0|1|50.0|23112500000.0|152027.96|0|0.0|0|0.0|2|100.0|0|0.0|2|120000.0|335000.0|215000.0|173750.0|281250.0|107500.0|0.0|-2.0
1131|SalePrice|3|1|89471.0|89471.0|89471.0|89471.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|89471.0|89471.0|0.0|89471.0|89471.0|0.0|0.0|-3.0
1132|SalePrice|2|2|485000.0|242500.0|233203.77|242500.0|176000.0|1|50.0|8844500000.0|94045.2|0|0.0|0|0.0|2|100.0|0|0.0|2|176000.0|309000.0|133000.0|209250.0|275750.0|66500.0|0.0|-2.0
1133|SalePrice|3|2|465213.0|232606.5|227471.3|232606.5|281213.0|1|33.33|4725183684.5|68739.97|0|0.0|0|0.0|2|66.67|1|33.33|2|184000.0|281213.0|97213.0|208303.25|256909.75|48606.5|0.0|-2.0
1134|SalePrice|3|3|589500.0|196500.0|178441.4|135000.0|129500.0|1|33.33|12391750000.0|111318.24|0|0.0|0|0.0|3|100.0|0|0.0|3|129500.0|325000.0|195500.0|132250.0|230000.0|97750.0|0.71|-1.5
1136|SalePrice|4|4|799500.0|199875.0|183973.94|153750.0|167500.0|1|25.0|10738729166.67|103627.84|0|0.0|0|0.0|4|100.0|0|0.0|4|138000.0|354000.0|216000.0|139500.0|214125.0|74625.0|1.1|-0.72
1137|SalePrice|2|2|487500.0|243750.0|234145.25|243750.0|176000.0|1|50.0|9180125000.0|95812.97|0|0.0|0|0.0|2|100.0|0|0.0|2|176000.0|311500.0|135500.0|209875.0|277625.0|67750.0|0.0|-2.0
1138|SalePrice|3|1|145000.0|145000.0|145000.0|145000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|145000.0|145000.0|0.0|145000.0|145000.0|0.0|0.0|-3.0
1140|SalePrice|3|2|262500.0|131250.0|122641.75|131250.0||1|33.33|4371125000.0|66114.48|0|0.0|0|0.0|2|66.67|1|33.33|2|84500.0|178000.0|93500.0|107875.0|154625.0|46750.0|0.0|-2.0
1141|SalePrice|3|1|142500.0|142500.0|142500.0|142500.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|142500.0|142500.0|0.0|142500.0|142500.0|0.0|0.0|-3.0
1142|SalePrice|6|3|571400.0|190466.67|185190.5|197900.0||3|50.0|2824003333.33|53141.35|0|0.0|0|0.0|3|50.0|3|50.0|3|134000.0|239500.0|105500.0|165950.0|218700.0|52750.0|-0.25|-1.5
1143|SalePrice|5|1|317000.0|317000.0|317000.0|317000.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|317000.0|317000.0|0.0|317000.0|317000.0|0.0|0.0|-3.0
1144|SalePrice|8|5|667350.0|133470.0|133285.57|131400.0||3|37.5|61689500.0|7854.27|0|0.0|0|0.0|5|62.5|3|37.5|5|124000.0|143000.0|19000.0|129000.0|139950.0|10950.0|0.11|-1.48
1145|SalePrice|4|2|410200.0|205100.0|200124.96|205100.0||2|50.0|4032020000.0|63498.19|0|0.0|0|0.0|2|50.0|2|50.0|2|160200.0|250000.0|89800.0|182650.0|227550.0|44900.0|0.0|-2.0
1146|SalePrice|4|1|187500.0|187500.0|187500.0|187500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|187500.0|187500.0|0.0|187500.0|187500.0|0.0|0.0|-3.0
1147|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1148|SalePrice|4|3|387000.0|129000.0|128939.12|131000.0|123500.0|1|25.0|23250000.0|4821.83|0|0.0|0|0.0|3|75.0|1|25.0|3|123500.0|132500.0|9000.0|127250.0|131750.0|4500.0|-0.63|-1.5
1149|SalePrice|3|2|407900.0|203950.0|197222.72|203950.0|255900.0|1|33.33|5397605000.0|73468.39|0|0.0|0|0.0|2|66.67|1|33.33|2|152000.0|255900.0|103900.0|177975.0|229925.0|51950.0|0.0|-2.0
1150|SalePrice|4|1|141000.0|141000.0|141000.0|141000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|141000.0|141000.0|0.0|141000.0|141000.0|0.0|0.0|-3.0
1151|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1152|SalePrice|10|3|421000.0|140333.33|132874.03|158500.0||7|70.0|2673083333.33|51701.87|0|0.0|0|0.0|3|30.0|7|70.0|3|82000.0|180500.0|98500.0|120250.0|169500.0|49250.0|-0.57|-1.5
1153|SalePrice|2|2|482500.0|241250.0|240520.27|241250.0|222500.0|1|50.0|703125000.0|26516.5|0|0.0|0|0.0|2|100.0|0|0.0|2|222500.0|260000.0|37500.0|231875.0|250625.0|18750.0|0.0|-2.0
1154|SalePrice|3|1|154000.0|154000.0|154000.0|154000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|154000.0|154000.0|0.0|154000.0|154000.0|0.0|0.0|-3.0
1155|SalePrice|1|1|148000.0|148000.0|148000.0|148000.0|148000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|148000.0|148000.0|0.0|148000.0|148000.0|0.0|0.0|-3.0
1156|SalePrice|2|1|192000.0|192000.0|192000.0|192000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|192000.0|192000.0|0.0|192000.0|192000.0|0.0|0.0|-3.0
1157|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1158|SalePrice|4|2|483300.0|241650.0|226709.95|241650.0||2|50.0|13994645000.0|118298.96|0|0.0|0|0.0|2|50.0|2|50.0|2|158000.0|325300.0|167300.0|199825.0|283475.0|83650.0|0.0|-2.0
1159|SalePrice|1|1|158000.0|158000.0|158000.0|158000.0|158000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|158000.0|158000.0|0.0|158000.0|158000.0|0.0|0.0|-3.0
1160|SalePrice|4|2|322450.0|161225.0|159462.38|161225.0||2|50.0|1130501250.0|33622.93|0|0.0|0|0.0|2|50.0|2|50.0|2|137450.0|185000.0|47550.0|149337.5|173112.5|23775.0|0.0|-2.0
1161|SalePrice|1|1|190000.0|190000.0|190000.0|190000.0|190000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|190000.0|190000.0|0.0|190000.0|190000.0|0.0|0.0|-3.0
1162|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1163|SalePrice|2|2|311175.0|155587.5|152782.12|155587.5|185000.0|1|50.0|1730190312.5|41595.56|0|0.0|0|0.0|2|100.0|0|0.0|2|126175.0|185000.0|58825.0|140881.25|170293.75|29412.5|0.0|-2.0
1164|SalePrice|6|4|766000.0|191500.0|180896.28|175500.0||2|33.33|5719000000.0|75624.07|0|0.0|0|0.0|4|66.67|2|33.33|4|125000.0|290000.0|165000.0|136250.0|230750.0|94500.0|0.47|-1.36
1165|SalePrice|3|2|432900.0|216450.0|212424.57|216450.0|174900.0|1|33.33|3452805000.0|58760.57|0|0.0|0|0.0|2|66.67|1|33.33|2|174900.0|258000.0|83100.0|195675.0|237225.0|41550.0|0.0|-2.0
1166|SalePrice|3|3|573000.0|191000.0|180244.52|190000.0|190000.0|1|33.33|5853000000.0|76504.9|0|0.0|0|0.0|3|100.0|0|0.0|3|115000.0|268000.0|153000.0|152500.0|229000.0|76500.0|0.02|-1.5
1167|SalePrice|2|2|317000.0|158500.0|157835.36|158500.0|144000.0|1|50.0|420500000.0|20506.1|0|0.0|0|0.0|2|100.0|0|0.0|2|144000.0|173000.0|29000.0|151250.0|165750.0|14500.0|0.0|-2.0
1168|SalePrice|6|2|315000.0|157500.0|156831.12|157500.0||4|66.67|420500000.0|20506.1|0|0.0|0|0.0|2|33.33|4|66.67|2|143000.0|172000.0|29000.0|150250.0|164750.0|14500.0|0.0|-2.0
1169|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1170|SalePrice|4|1|239000.0|239000.0|239000.0|239000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|239000.0|239000.0|0.0|239000.0|239000.0|0.0|0.0|-3.0
1172|SalePrice|2|1|177000.0|177000.0|177000.0|177000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|177000.0|177000.0|0.0|177000.0|177000.0|0.0|0.0|-3.0
1173|SalePrice|1|1|170000.0|170000.0|170000.0|170000.0|170000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|170000.0|170000.0|0.0|170000.0|170000.0|0.0|0.0|-3.0
1174|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1175|SalePrice|4|2|528300.0|264150.0|261733.26|264150.0||2|50.0|2541845000.0|50416.71|0|0.0|0|0.0|2|50.0|2|50.0|2|228500.0|299800.0|71300.0|246325.0|281975.0|35650.0|0.0|-2.0
1176|SalePrice|3|0|0.0|||||3|100.0|||0|0.0|0|0.0|0|0.0|3|100.0|0|||||||0.0|0.0
1177|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1178|SalePrice|3|2|274500.0|137250.0|135821.57|137250.0||1|33.33|780125000.0|27930.72|0|0.0|0|0.0|2|66.67|1|33.33|2|117500.0|157000.0|39500.0|127375.0|147125.0|19750.0|0.0|-2.0
1179|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1180|SalePrice|3|2|414500.0|207250.0|195160.19|207250.0|137500.0|1|33.33|9730125000.0|98641.4|0|0.0|0|0.0|2|66.67|1|33.33|2|137500.0|277000.0|139500.0|172375.0|242125.0|69750.0|0.0|-2.0
1181|SalePrice|1|1|137500.0|137500.0|137500.0|137500.0|137500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|137500.0|137500.0|0.0|137500.0|137500.0|0.0|0.0|-3.0
1182|SalePrice|4|2|538500.0|269250.0|258374.73|269250.0||2|50.0|11476125000.0|107126.68|0|0.0|0|0.0|2|50.0|2|50.0|2|193500.0|345000.0|151500.0|231375.0|307125.0|75750.0|0.0|-2.0
1183|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1184|SalePrice|1|1|303477.0|303477.0|303477.0|303477.0|303477.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|303477.0|303477.0|0.0|303477.0|303477.0|0.0|0.0|-3.0
1186|SalePrice|1|1|205000.0|205000.0|205000.0|205000.0|205000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|205000.0|205000.0|0.0|205000.0|205000.0|0.0|0.0|-3.0
1187|SalePrice|4|1|187500.0|187500.0|187500.0|187500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|187500.0|187500.0|0.0|187500.0|187500.0|0.0|0.0|-3.0
1188|SalePrice|5|4|691300.0|172825.0|165284.65|149950.0|157900.0|1|20.0|4081582500.0|63887.26|0|0.0|0|0.0|4|80.0|1|20.0|4|124900.0|266500.0|141600.0|137725.0|185050.0|47325.0|1.0|-0.78
1189|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1190|SalePrice|4|2|340000.0|170000.0|165812.39|170000.0||2|50.0|2812500000.0|53033.01|0|0.0|0|0.0|2|50.0|2|50.0|2|132500.0|207500.0|75000.0|151250.0|188750.0|37500.0|0.0|-2.0
1191|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1192|SalePrice|1|1|140000.0|140000.0|140000.0|140000.0|140000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|140000.0|140000.0|0.0|140000.0|140000.0|0.0|0.0|-3.0
1193|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1194|SalePrice|2|2|307500.0|153750.0|153642.44|153750.0|159500.0|1|50.0|66125000.0|8131.73|0|0.0|0|0.0|2|100.0|0|0.0|2|148000.0|159500.0|11500.0|150875.0|156625.0|5750.0|0.0|-2.0
1195|SalePrice|3|1|221000.0|221000.0|221000.0|221000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|221000.0|221000.0|0.0|221000.0|221000.0|0.0|0.0|-3.0
1196|SalePrice|3|2|248900.0|124450.0|123596.52|124450.0||1|33.33|423405000.0|20576.81|0|0.0|0|0.0|2|66.67|1|33.33|2|109900.0|139000.0|29100.0|117175.0|131725.0|14550.0|0.0|-2.0
1199|SalePrice|1|1|153900.0|153900.0|153900.0|153900.0|153900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|153900.0|153900.0|0.0|153900.0|153900.0|0.0|0.0|-3.0
1200|SalePrice|10|5|812400.0|162480.0|160712.71|177500.0||5|50.0|669377000.0|25872.32|0|0.0|0|0.0|5|50.0|5|50.0|5|125000.0|184900.0|59900.0|146000.0|179000.0|33000.0|-0.61|-1.31
1202|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1203|SalePrice|1|1|290000.0|290000.0|290000.0|290000.0|290000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|290000.0|290000.0|0.0|290000.0|290000.0|0.0|0.0|-3.0
1204|SalePrice|4|1|162000.0|162000.0|162000.0|162000.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|162000.0|162000.0|0.0|162000.0|162000.0|0.0|0.0|-3.0
1205|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1206|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1207|SalePrice|2|1|244400.0|244400.0|244400.0|244400.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|244400.0|244400.0|0.0|244400.0|244400.0|0.0|0.0|-3.0
1208|SalePrice|4|3|566400.0|188800.0|187971.46|195400.0|165000.0|1|25.0|452920000.0|21281.92|0|0.0|0|0.0|3|75.0|1|25.0|3|165000.0|206000.0|41000.0|180200.0|200700.0|20500.0|-0.51|-1.5
1209|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1210|SalePrice|3|1|267000.0|267000.0|267000.0|267000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|267000.0|267000.0|0.0|267000.0|267000.0|0.0|0.0|-3.0
1211|SalePrice|3|1|134000.0|134000.0|134000.0|134000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|134000.0|134000.0|0.0|134000.0|134000.0|0.0|0.0|-3.0
1212|SalePrice|5|3|515000.0|171666.67|170989.71|178000.0||2|40.0|336333333.33|18339.39|0|0.0|0|0.0|3|60.0|2|40.0|3|151000.0|186000.0|35000.0|164500.0|182000.0|17500.0|-0.56|-1.5
1214|SalePrice|4|3|573000.0|191000.0|179730.05|143000.0|290000.0|1|25.0|7353000000.0|85749.64|0|0.0|0|0.0|3|75.0|1|25.0|3|140000.0|290000.0|150000.0|141500.0|216500.0|75000.0|0.71|-1.5
1215|SalePrice|2|1|155000.0|155000.0|155000.0|155000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|155000.0|155000.0|0.0|155000.0|155000.0|0.0|0.0|-3.0
1216|SalePrice|8|3|526900.0|175633.33|171837.75|164000.0||5|62.5|2086203333.33|45674.97|0|0.0|0|0.0|3|37.5|5|62.5|3|136900.0|226000.0|89100.0|150450.0|195000.0|44550.0|0.44|-1.5
1217|SalePrice|3|1|173000.0|173000.0|173000.0|173000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|173000.0|173000.0|0.0|173000.0|173000.0|0.0|0.0|-3.0
1218|SalePrice|5|1|208300.0|208300.0|208300.0|208300.0||4|80.0|||0|0.0|0|0.0|1|20.0|4|80.0|1|208300.0|208300.0|0.0|208300.0|208300.0|0.0|0.0|-3.0
1220|SalePrice|6|3|536000.0|178666.67|168088.39|194000.0||3|50.0|4937333333.33|70266.16|0|0.0|0|0.0|3|50.0|3|50.0|3|102000.0|240000.0|138000.0|148000.0|217000.0|69000.0|-0.38|-1.5
1221|SalePrice|2|2|348000.0|174000.0|173651.95|174000.0|185000.0|1|50.0|242000000.0|15556.35|0|0.0|0|0.0|2|100.0|0|0.0|2|163000.0|185000.0|22000.0|168500.0|179500.0|11000.0|0.0|-2.0
1222|SalePrice|3|2|375000.0|187500.0|186681.55|187500.0||1|33.33|612500000.0|24748.74|0|0.0|0|0.0|2|66.67|1|33.33|2|170000.0|205000.0|35000.0|178750.0|196250.0|17500.0|0.0|-2.0
1223|SalePrice|2|1|271000.0|271000.0|271000.0|271000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|271000.0|271000.0|0.0|271000.0|271000.0|0.0|0.0|-3.0
1224|SalePrice|5|3|420137.0|140045.67|137075.41|153337.0||2|40.0|1131054656.33|33631.16|0|0.0|0|0.0|3|60.0|2|40.0|3|101800.0|165000.0|63200.0|127568.5|159168.5|31600.0|-0.61|-1.5
1225|SalePrice|2|1|128950.0|128950.0|128950.0|128950.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|128950.0|128950.0|0.0|128950.0|128950.0|0.0|0.0|-3.0
1226|SalePrice|6|2|368400.0|184200.0|183612.5|184200.0||4|66.67|432180000.0|20788.94|0|0.0|0|0.0|2|33.33|4|66.67|2|169500.0|198900.0|29400.0|176850.0|191550.0|14700.0|0.0|-2.0
1228|SalePrice|2|2|338350.0|169175.0|168009.37|169175.0|189000.0|1|50.0|786061250.0|28036.78|0|0.0|0|0.0|2|100.0|0|0.0|2|149350.0|189000.0|39650.0|159262.5|179087.5|19825.0|0.0|-2.0
1229|SalePrice|2|1|135000.0|135000.0|135000.0|135000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|135000.0|135000.0|0.0|135000.0|135000.0|0.0|0.0|-3.0
1230|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1232|SalePrice|4|2|357000.0|178500.0|177781.47|178500.0||2|50.0|512000000.0|22627.42|0|0.0|0|0.0|2|50.0|2|50.0|2|162500.0|194500.0|32000.0|170500.0|186500.0|16000.0|0.0|-2.0
1234|SalePrice|2|2|464900.0|232450.0|226432.11|232450.0|285000.0|1|50.0|5523005000.0|74316.92|0|0.0|0|0.0|2|100.0|0|0.0|2|179900.0|285000.0|105100.0|206175.0|258725.0|52550.0|0.0|-2.0
1235|SalePrice|1|1|98600.0|98600.0|98600.0|98600.0|98600.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|98600.0|98600.0|0.0|98600.0|98600.0|0.0|0.0|-3.0
1236|SalePrice|6|5|869150.0|173830.0|168859.13|149700.0|215000.0|1|16.67|2269387000.0|47638.08|0|0.0|0|0.0|5|83.33|1|16.67|5|134450.0|235000.0|100550.0|135000.0|215000.0|80000.0|0.43|-1.67
1238|SalePrice|2|1|335000.0|335000.0|335000.0|335000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|335000.0|335000.0|0.0|335000.0|335000.0|0.0|0.0|-3.0
1239|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
1240|SalePrice|3|1|194000.0|194000.0|194000.0|194000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|194000.0|194000.0|0.0|194000.0|194000.0|0.0|0.0|-3.0
1241|SalePrice|1|1|199900.0|199900.0|199900.0|199900.0|199900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|199900.0|199900.0|0.0|199900.0|199900.0|0.0|0.0|-3.0
1242|SalePrice|4|1|175500.0|175500.0|175500.0|175500.0||3|75.0|||0|0.0|0|0.0|1|25.0|3|75.0|1|175500.0|175500.0|0.0|175500.0|175500.0|0.0|0.0|-3.0
1244|SalePrice|1|1|150000.0|150000.0|150000.0|150000.0|150000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|150000.0|150000.0|0.0|150000.0|150000.0|0.0|0.0|-3.0
1245|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
1246|SalePrice|4|2|276500.0|138250.0|137349.92|138250.0||2|50.0|496125000.0|22273.86|0|0.0|0|0.0|2|50.0|2|50.0|2|122500.0|154000.0|31500.0|130375.0|146125.0|15750.0|0.0|-2.0
1247|SalePrice|1|1|197000.0|197000.0|197000.0|197000.0|197000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|197000.0|197000.0|0.0|197000.0|197000.0|0.0|0.0|-3.0
1248|SalePrice|3|1|167240.0|167240.0|167240.0|167240.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|167240.0|167240.0|0.0|167240.0|167240.0|0.0|0.0|-3.0
