LotArea|Attr|size|count|sum|mean|geo_mean|median|mode|mode_cnt|mode_prct|var|sdev|neg_cnt|neg_perc|zero_cnt|zero_perc|pos_cnt|pos_perc|nan_cnt|nan_perc|nunique|minimum|maximum|range|quartile_1|quartile_3|iqr|skew|kurtosis
12680|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12692|SalePrice|1|1|430000.0|430000.0|430000.0|430000.0|430000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|430000.0|430000.0|0.0|430000.0|430000.0|0.0|0.0|-3.0
12700|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12702|SalePrice|1|1|97000.0|97000.0|97000.0|97000.0|97000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|97000.0|97000.0|0.0|97000.0|97000.0|0.0|0.0|-3.0
12704|SalePrice|2|1|253293.0|253293.0|253293.0|253293.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|253293.0|253293.0|0.0|253293.0|253293.0|0.0|0.0|-3.0
12712|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12720|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
12728|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12732|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12735|SalePrice|1|1|111250.0|111250.0|111250.0|111250.0|111250.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|111250.0|111250.0|0.0|111250.0|111250.0|0.0|0.0|-3.0
12760|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12772|SalePrice|1|1|151500.0|151500.0|151500.0|151500.0|151500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|151500.0|151500.0|0.0|151500.0|151500.0|0.0|0.0|-3.0
12774|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
12778|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12782|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12798|SalePrice|1|1|200000.0|200000.0|200000.0|200000.0|200000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|200000.0|200000.0|0.0|200000.0|200000.0|0.0|0.0|-3.0
12800|SalePrice|1|1|275000.0|275000.0|275000.0|275000.0|275000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|275000.0|275000.0|0.0|275000.0|275000.0|0.0|0.0|-3.0
12803|SalePrice|1|1|221000.0|221000.0|221000.0|221000.0|221000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|221000.0|221000.0|0.0|221000.0|221000.0|0.0|0.0|-3.0
12822|SalePrice|1|1|239686.0|239686.0|239686.0|239686.0|239686.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|239686.0|239686.0|0.0|239686.0|239686.0|0.0|0.0|-3.0
12852|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12853|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12858|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12864|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12867|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12878|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12883|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12886|SalePrice|1|1|175000.0|175000.0|175000.0|175000.0|175000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|175000.0|175000.0|0.0|175000.0|175000.0|0.0|0.0|-3.0
12887|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12888|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12890|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12891|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12898|SalePrice|1|1|315500.0|315500.0|315500.0|315500.0|315500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|315500.0|315500.0|0.0|315500.0|315500.0|0.0|0.0|-3.0
12900|SalePrice|3|1|108959.0|108959.0|108959.0|108959.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|108959.0|108959.0|0.0|108959.0|108959.0|0.0|0.0|-3.0
12919|SalePrice|1|1|611657.0|611657.0|611657.0|611657.0|611657.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|611657.0|611657.0|0.0|611657.0|611657.0|0.0|0.0|-3.0
12925|SalePrice|1|1|237500.0|237500.0|237500.0|237500.0|237500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|237500.0|237500.0|0.0|237500.0|237500.0|0.0|0.0|-3.0
12929|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12936|SalePrice|1|1|162000.0|162000.0|162000.0|162000.0|162000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|162000.0|162000.0|0.0|162000.0|162000.0|0.0|0.0|-3.0
12961|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
12968|SalePrice|1|1|144000.0|144000.0|144000.0|144000.0|144000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|144000.0|144000.0|0.0|144000.0|144000.0|0.0|0.0|-3.0
12984|SalePrice|1|1|217500.0|217500.0|217500.0|217500.0|217500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|217500.0|217500.0|0.0|217500.0|217500.0|0.0|0.0|-3.0
13000|SalePrice|1|1|193500.0|193500.0|193500.0|193500.0|193500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|193500.0|193500.0|0.0|193500.0|193500.0|0.0|0.0|-3.0
13001|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13005|SalePrice|1|1|260000.0|260000.0|260000.0|260000.0|260000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|260000.0|260000.0|0.0|260000.0|260000.0|0.0|0.0|-3.0
13006|SalePrice|1|1|222000.0|222000.0|222000.0|222000.0|222000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|222000.0|222000.0|0.0|222000.0|222000.0|0.0|0.0|-3.0
13008|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13014|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13015|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13031|SalePrice|1|1|187500.0|187500.0|187500.0|187500.0|187500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|187500.0|187500.0|0.0|187500.0|187500.0|0.0|0.0|-3.0
13041|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13050|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13052|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13053|SalePrice|1|1|207000.0|207000.0|207000.0|207000.0|207000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|207000.0|207000.0|0.0|207000.0|207000.0|0.0|0.0|-3.0
13068|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13069|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13070|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13072|SalePrice|6|2|300500.0|150250.0|150049.99|150250.0||4|66.67|120125000.0|10960.16|0|0.0|0|0.0|2|33.33|4|66.67|2|142500.0|158000.0|15500.0|146375.0|154125.0|7750.0|0.0|-2.0
13101|SalePrice|1|1|142600.0|142600.0|142600.0|142600.0|142600.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|142600.0|142600.0|0.0|142600.0|142600.0|0.0|0.0|-3.0
13108|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
13110|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13125|SalePrice|4|4|821400.0|205350.0|202801.15|214200.0|219500.0|1|25.0|1271323333.33|35655.62|0|0.0|0|0.0|4|100.0|0|0.0|4|155000.0|238000.0|83000.0|195425.0|224125.0|28700.0|-0.76|-0.91
13128|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13132|SalePrice|1|1|138887.0|138887.0|138887.0|138887.0|138887.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|138887.0|138887.0|0.0|138887.0|138887.0|0.0|0.0|-3.0
13142|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13143|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13159|SalePrice|1|1|224500.0|224500.0|224500.0|224500.0|224500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|224500.0|224500.0|0.0|224500.0|224500.0|0.0|0.0|-3.0
13162|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13173|SalePrice|1|1|325000.0|325000.0|325000.0|325000.0|325000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|325000.0|325000.0|0.0|325000.0|325000.0|0.0|0.0|-3.0
13175|SalePrice|1|1|210000.0|210000.0|210000.0|210000.0|210000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|210000.0|210000.0|0.0|210000.0|210000.0|0.0|0.0|-3.0
13200|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
13204|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13214|SalePrice|1|1|378500.0|378500.0|378500.0|378500.0|378500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|378500.0|378500.0|0.0|378500.0|378500.0|0.0|0.0|-3.0
13215|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13250|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13253|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13260|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13262|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13265|SalePrice|1|1|271000.0|271000.0|271000.0|271000.0|271000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|271000.0|271000.0|0.0|271000.0|271000.0|0.0|0.0|-3.0
13284|SalePrice|1|1|165000.0|165000.0|165000.0|165000.0|165000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|165000.0|165000.0|0.0|165000.0|165000.0|0.0|0.0|-3.0
13286|SalePrice|1|1|320000.0|320000.0|320000.0|320000.0|320000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|320000.0|320000.0|0.0|320000.0|320000.0|0.0|0.0|-3.0
13300|SalePrice|3|1|132000.0|132000.0|132000.0|132000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|132000.0|132000.0|0.0|132000.0|132000.0|0.0|0.0|-3.0
13339|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13346|SalePrice|1|1|268000.0|268000.0|268000.0|268000.0|268000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|268000.0|268000.0|0.0|268000.0|268000.0|0.0|0.0|-3.0
13350|SalePrice|1|1|142500.0|142500.0|142500.0|142500.0|142500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|142500.0|142500.0|0.0|142500.0|142500.0|0.0|0.0|-3.0
13355|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13360|SalePrice|1|1|163500.0|163500.0|163500.0|163500.0|163500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|163500.0|163500.0|0.0|163500.0|163500.0|0.0|0.0|-3.0
13377|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13383|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13384|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13400|SalePrice|1|1|159950.0|159950.0|159950.0|159950.0|159950.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|159950.0|159950.0|0.0|159950.0|159950.0|0.0|0.0|-3.0
13418|SalePrice|2|1|309000.0|309000.0|309000.0|309000.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|309000.0|309000.0|0.0|309000.0|309000.0|0.0|0.0|-3.0
13426|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13438|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13440|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13450|SalePrice|1|1|200000.0|200000.0|200000.0|200000.0|200000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|200000.0|200000.0|0.0|200000.0|200000.0|0.0|0.0|-3.0
13472|SalePrice|1|1|386250.0|386250.0|386250.0|386250.0|386250.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|386250.0|386250.0|0.0|386250.0|386250.0|0.0|0.0|-3.0
13474|SalePrice|1|1|225000.0|225000.0|225000.0|225000.0|225000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|225000.0|225000.0|0.0|225000.0|225000.0|0.0|0.0|-3.0
13478|SalePrice|1|1|451950.0|451950.0|451950.0|451950.0|451950.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|451950.0|451950.0|0.0|451950.0|451950.0|0.0|0.0|-3.0
13495|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13500|SalePrice|3|2|560000.0|280000.0|276360.27|280000.0|325000.0|1|33.33|4050000000.0|63639.61|0|0.0|0|0.0|2|66.67|1|33.33|2|235000.0|325000.0|90000.0|257500.0|302500.0|45000.0|0.0|-2.0
13501|SalePrice|1|1|255000.0|255000.0|255000.0|255000.0|255000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|255000.0|255000.0|0.0|255000.0|255000.0|0.0|0.0|-3.0
13514|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13515|SalePrice|1|1|180500.0|180500.0|180500.0|180500.0|180500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|180500.0|180500.0|0.0|180500.0|180500.0|0.0|0.0|-3.0
13517|SalePrice|1|1|130500.0|130500.0|130500.0|130500.0|130500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|130500.0|130500.0|0.0|130500.0|130500.0|0.0|0.0|-3.0
13518|SalePrice|1|1|485000.0|485000.0|485000.0|485000.0|485000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|485000.0|485000.0|0.0|485000.0|485000.0|0.0|0.0|-3.0
13526|SalePrice|1|1|137000.0|137000.0|137000.0|137000.0|137000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|137000.0|137000.0|0.0|137000.0|137000.0|0.0|0.0|-3.0
13543|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13560|SalePrice|1|1|110000.0|110000.0|110000.0|110000.0|110000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|110000.0|110000.0|0.0|110000.0|110000.0|0.0|0.0|-3.0
13568|SalePrice|1|1|156000.0|156000.0|156000.0|156000.0|156000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|156000.0|156000.0|0.0|156000.0|156000.0|0.0|0.0|-3.0
13587|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13600|SalePrice|3|2|295000.0|147500.0|135830.78|147500.0||1|33.33|6612500000.0|81317.28|0|0.0|0|0.0|2|66.67|1|33.33|2|90000.0|205000.0|115000.0|118750.0|176250.0|57500.0|0.0|-2.0
13607|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13615|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13618|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13641|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13650|SalePrice|2|1|172500.0|172500.0|172500.0|172500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|172500.0|172500.0|0.0|172500.0|172500.0|0.0|0.0|-3.0
13651|SalePrice|1|1|244000.0|244000.0|244000.0|244000.0|244000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|244000.0|244000.0|0.0|244000.0|244000.0|0.0|0.0|-3.0
13654|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13673|SalePrice|1|1|143900.0|143900.0|143900.0|143900.0|143900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|143900.0|143900.0|0.0|143900.0|143900.0|0.0|0.0|-3.0
13680|SalePrice|2|1|139600.0|139600.0|139600.0|139600.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|139600.0|139600.0|0.0|139600.0|139600.0|0.0|0.0|-3.0
13682|SalePrice|1|1|438780.0|438780.0|438780.0|438780.0|438780.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|438780.0|438780.0|0.0|438780.0|438780.0|0.0|0.0|-3.0
13688|SalePrice|1|1|412500.0|412500.0|412500.0|412500.0|412500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|412500.0|412500.0|0.0|412500.0|412500.0|0.0|0.0|-3.0
13693|SalePrice|3|1|380000.0|380000.0|380000.0|380000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|380000.0|380000.0|0.0|380000.0|380000.0|0.0|0.0|-3.0
13695|SalePrice|2|2|314000.0|157000.0|156987.26|157000.0|155000.0|1|50.0|8000000.0|2828.43|0|0.0|0|0.0|2|100.0|0|0.0|2|155000.0|159000.0|4000.0|156000.0|158000.0|2000.0|0.0|-2.0
13700|SalePrice|1|1|201800.0|201800.0|201800.0|201800.0|201800.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|201800.0|201800.0|0.0|201800.0|201800.0|0.0|0.0|-3.0
13704|SalePrice|1|1|205000.0|205000.0|205000.0|205000.0|205000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|205000.0|205000.0|0.0|205000.0|205000.0|0.0|0.0|-3.0
13710|SalePrice|1|1|152000.0|152000.0|152000.0|152000.0|152000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|152000.0|152000.0|0.0|152000.0|152000.0|0.0|0.0|-3.0
13728|SalePrice|1|1|235000.0|235000.0|235000.0|235000.0|235000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|235000.0|235000.0|0.0|235000.0|235000.0|0.0|0.0|-3.0
13751|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13758|SalePrice|2|1|187500.0|187500.0|187500.0|187500.0||1|50.0|||0|0.0|0|0.0|1|50.0|1|50.0|1|187500.0|187500.0|0.0|187500.0|187500.0|0.0|0.0|-3.0
13770|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13774|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13811|SalePrice|1|1|176000.0|176000.0|176000.0|176000.0|176000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|176000.0|176000.0|0.0|176000.0|176000.0|0.0|0.0|-3.0
13825|SalePrice|1|1|140000.0|140000.0|140000.0|140000.0|140000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|140000.0|140000.0|0.0|140000.0|140000.0|0.0|0.0|-3.0
13830|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13837|SalePrice|1|1|229000.0|229000.0|229000.0|229000.0|229000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|229000.0|229000.0|0.0|229000.0|229000.0|0.0|0.0|-3.0
13860|SalePrice|1|1|345000.0|345000.0|345000.0|345000.0|345000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|345000.0|345000.0|0.0|345000.0|345000.0|0.0|0.0|-3.0
13869|SalePrice|1|1|177000.0|177000.0|177000.0|177000.0|177000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|177000.0|177000.0|0.0|177000.0|177000.0|0.0|0.0|-3.0
13870|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
13891|SalePrice|4|3|1420335.0|473445.0|465615.97|465000.0|582933.0|1|25.0|11134314009.0|105519.26|0|0.0|0|0.0|3|75.0|1|25.0|3|372402.0|582933.0|210531.0|418701.0|523966.5|105265.5|0.15|-1.5
13907|SalePrice|1|1|108000.0|108000.0|108000.0|108000.0|108000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|108000.0|108000.0|0.0|108000.0|108000.0|0.0|0.0|-3.0
13975|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
14000|SalePrice|2|2|486500.0|243250.0|228008.77|243250.0|328000.0|1|50.0|14365125000.0|119854.6|0|0.0|0|0.0|2|100.0|0|0.0|2|158500.0|328000.0|169500.0|200875.0|285625.0|84750.0|0.0|-2.0
14006|SalePrice|1|1|192500.0|192500.0|192500.0|192500.0|192500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|192500.0|192500.0|0.0|192500.0|192500.0|0.0|0.0|-3.0
14054|SalePrice|1|1|219210.0|219210.0|219210.0|219210.0|219210.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|219210.0|219210.0|0.0|219210.0|219210.0|0.0|0.0|-3.0
14067|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
14082|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
14100|SalePrice|1|1|381000.0|381000.0|381000.0|381000.0|381000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|381000.0|381000.0|0.0|381000.0|381000.0|0.0|0.0|-3.0
14112|SalePrice|1|1|180500.0|180500.0|180500.0|180500.0|180500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|180500.0|180500.0|0.0|180500.0|180500.0|0.0|0.0|-3.0
14115|SalePrice|3|3|560500.0|186833.33|183381.3|187500.0|187500.0|1|33.33|1892583333.33|43503.83|0|0.0|0|0.0|3|100.0|0|0.0|3|143000.0|230000.0|87000.0|165250.0|208750.0|43500.0|-0.03|-1.5
14122|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
14137|SalePrice|2|0|0.0|||||2|100.0|||0|0.0|0|0.0|0|0.0|2|100.0|0|||||||0.0|0.0
14145|SalePrice|1|1|202500.0|202500.0|202500.0|202500.0|202500.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|202500.0|202500.0|0.0|202500.0|202500.0|0.0|0.0|-3.0
14149|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
14154|SalePrice|1|1|280000.0|280000.0|280000.0|280000.0|280000.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|280000.0|280000.0|0.0|280000.0|280000.0|0.0|0.0|-3.0
14157|SalePrice|1|1|377426.0|377426.0|377426.0|377426.0|377426.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|377426.0|377426.0|0.0|377426.0|377426.0|0.0|0.0|-3.0
14171|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
14175|SalePrice|3|1|168000.0|168000.0|168000.0|168000.0||2|66.67|||0|0.0|0|0.0|1|33.33|2|66.67|1|168000.0|168000.0|0.0|168000.0|168000.0|0.0|0.0|-3.0
14190|SalePrice|1|0|0.0|||||1|100.0|||0|0.0|0|0.0|0|0.0|1|100.0|0|||||||0.0|0.0
14191|SalePrice|1|1|202900.0|202900.0|202900.0|202900.0|202900.0|1|100.0|||0|0.0|0|0.0|1|100.0|0|0.0|1|202900.0|202900.0|0.0|202900.0|202900.0|0.0|0.0|-3.0
